Manufacturer,Series,Focal Length,T-Stop,Prime / Zoom / Special,Format,Mount,Anamorphic / Spherical,Anamorphic Squeeze Factor,Anamorphic Location,Housing,Front Diameter (mm),Close Focus,Length (in),Film Compatibility,Image Circle (mm),Iris Blade Count,Extender,LDS,i/Data,Support Recommended,Support Post Length (mm),Weight (lbs),Manufacture Year,Expander,Heden Motor Size,Size,Notes,Use Case,Look,Bokeh,Flare,Focus Falloff,Breathing,Focus Scale,Original Name,Needs Review,Confidence Score,
Cooke,5i,50,T1.11,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,50mm Cooke 5i T1.11,FALSE,0.75,
Cooke,5i,50,T1.12,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,50mm Cooke 5i T1.12,FALSE,0.75,
Cooke,5i,50,T1.13,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,50mm Cooke 5i T1.13,FALSE,0.75,
Cooke,5i,65,T1.10,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,65mm Cooke 5i T1.10,FALSE,0.75,
Cooke,5i,65,T1.11,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,65mm Cooke 5i T1.11,FALSE,0.75,
Cooke,5i,65,T1.12,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,65mm Cooke 5i T1.12,FALSE,0.75,
Cooke,5i,65,T1.13,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,65mm Cooke 5i T1.13,FALSE,0.75,
Cooke,5i,75,T1.10,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,75mm Cooke 5i T1.10,FALSE,0.75,
Cooke,5i,75,T1.11,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,75mm Cooke 5i T1.11,FALSE,0.75,
Cooke,5i,75,T1.12,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,75mm Cooke 5i T1.12,FALSE,0.75,
Cooke,5i,75,T1.13,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,75mm Cooke 5i T1.13,FALSE,0.75,
Cooke,5i,100,T1.4,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,100mm Cooke 5i T1.4,FALSE,0.75,
Cooke,5i,100,T1.5,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,100mm Cooke 5i T1.5,FALSE,0.75,
Cooke,5i,100,T1.6,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,100mm Cooke 5i T1.6,FALSE,0.75,
Cooke,5i,100,T1.7,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,100mm Cooke 5i T1.7,FALSE,0.75,
Cooke,5i,100,T1.8,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,100mm Cooke 5i T1.8,FALSE,0.75,
Cooke,5i,100,T1.9,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,100mm Cooke 5i T1.9,FALSE,0.75,
Cooke,5i,135,T1.4,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,135mm Cooke 5i T1.4,FALSE,0.75,
Cooke,5i,135,T1.5,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,135mm Cooke 5i T1.5,FALSE,0.75,
Cooke,5i,135,T1.6,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,135mm Cooke 5i T1.6,FALSE,0.75,
Cooke,5i,135,T1.7,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,135mm Cooke 5i T1.7,FALSE,0.75,
Cooke,5i,135,T1.8,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,135mm Cooke 5i T1.8,FALSE,0.75,
Cooke,5i,135,T1.9,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,135mm Cooke 5i T1.9,FALSE,0.75,
Cooke,5i,100,T2.0,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,100mm Cooke S7 T2.0,FALSE,0.75,
Cooke,5i,135,T2.0,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,135mm Cooke S7 T2.0,FALSE,0.75,
Cooke,5i,180,T2.0,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,180mm Cooke S7 T2.0,FALSE,0.75,
Cooke,5i,300,T3.3,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,300mm Cooke S7 T3.3,FALSE,0.75,
Cooke,5i,100,T1.4,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,100mm Cooke S8 T1.4,FALSE,0.75,
Cooke,5i,135,T1.4,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,135mm Cooke S8 T1.4,FALSE,0.75,
Cooke,5i,100,T1.10,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,100mm Cooke 5i T1.10,FALSE,0.7647058824,
Cooke,5i,100,T1.11,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,100mm Cooke 5i T1.11,FALSE,0.7647058824,
Cooke,5i,100,T1.12,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,100mm Cooke 5i T1.12,FALSE,0.7647058824,
Cooke,5i,100,T1.13,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,100mm Cooke 5i T1.13,FALSE,0.7647058824,
Cooke,5i,135,T1.10,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,135mm Cooke 5i T1.10,FALSE,0.7647058824,
Cooke,S4,15-40,T2.0,Zoom,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,15-40mm Cooke S4 Zoom T2.0,FALSE,0.7727272727,
Cooke,,20-100,T3.1,Zoom,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,20-100mm Cooke T3.1,FALSE,0.8235294118,
Cooke,,20-100,T3.1,Zoom,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,20-100mm Cooke T3.1,FALSE,0.8235294118,
Cooke,,10-30,T1.6,Zoom,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,10-30mm Cooke Zoom T1.6,FALSE,0.85,
Duclos,Tokina,11-16,T2.8,Zoom,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,11-16mm Duclos Tokina T2.8,FALSE,0.6086956522,
Dzofilms,Catta Ace VV Zoom,35-80,T2.9,Zoom,VV,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,35-80mm DZOFilms Catta Ace VV Zoom T2.9,TRUE,0.5757575758,
Dzofilms,Catta Ace VV Zoom,70-135,T2.9,Zoom,VV,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,70-135mm DZOFilms Catta Ace VV Zoom T2.9,TRUE,0.5882352941,
Dzofilms,Catta Ace VV Zoom,18-35,T2.9,Zoom,VV,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,18-35mm DZOFilm Catta Ace VV Zoom T2.9,TRUE,0.59375,
Fujinon,Duvo HZK,24-300,T2.9,Zoom,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,24-300mm Fujinon Duvo HZK T2.9,FALSE,0.6153846154,
Fujinon,Premista,19-45,T2.9,Zoom,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,19-45mm Fujinon Premista Zoom T2.9,FALSE,0.6333333333,
Fujinon,Premista,28-100,T2.9,Zoom,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,28-100mm Fujinon Premista Zoom T2.9,FALSE,0.6451612903,
Fujinon,Premista,80-250,T2.9,Zoom,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,80-250mm Fujinon Premista Zoom T2.9,FALSE,0.6451612903,
Gecko-Cam,Opia,40,T2.0,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,Uncoated,,,,,,,,40mm Gecko-Cam Opia T2.0 (Uncoated),FALSE,0.7096774194,
Gecko-Cam,Opia,25,T2.0,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,Single Coated,,,,,,,,25mm Gecko-Cam Opia T2.0 (Single Coated),FALSE,0.7428571429,
Gecko-Cam,Opia,50,T2.0,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,Single Coated,,,,,,,,50mm Gecko-Cam Opia T2.0 (Single Coated),FALSE,0.7428571429,
Gecko-Cam,Opia,100,T2.0,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,Single Coated,,,,,,,,100mm Gecko-Cam Opia T2.0 (Single Coated),FALSE,0.75,
Infiniprobe,TS-160,160,,Special,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,InfiniProbe TS-160,FALSE,0.8235294118,
Ironglass,CINE AMBER FLARE,20,F3.5,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,20mm IronGlass CINE AMBER FLARE F3.5,TRUE,0.4838709677,
Kowa,Cine Prominar,15,T4,Prime,,,Spherical,,,Tls,,,,,,,,,,,,,,,,,,,,,,,,,15mm Kowa Cine Prominar T4  TLS,TRUE,0.32,
Kowa,Cine Prominar,15,T4.0,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,15mm Kowa Cine Prominar T4.0,TRUE,0.4166666667,
Kowa,Anamorphic,40,T2.3,Prime,,,Anamorphic,,,,,,,,,,,,,,,,,,,,,,,,,,,,40mm Kowa Anamorphic T2.3,TRUE,0.4545454545,
Kowa,Anamorphic,50,T2.3,Prime,,,Anamorphic,,,,,,,,,,,,,,,,,,,,,,,,,,,,50mm Kowa Anamorphic T2.3,TRUE,0.4545454545,
Kowa,Anamorphic,75,T2.8,Prime,,,Anamorphic,,,,,,,,,,,,,,,,,,,,,,,,,,,,75mm Kowa Anamorphic T2.8,TRUE,0.4545454545,
Kowa,Anamorphic,100,T3.4,Prime,,,Anamorphic,,,,,,,,,,,,,,,,,,,,,,,,,,,,100mm Kowa Anamorphic T3.4,TRUE,0.4782608696,
Kowa,FF,19,T4.1,Prime,FF,,Spherical,,,Tls,,,,,,,,,,,,,,,,,,,,,,,,,19mm Kowa FF T4.1 - TLS,TRUE,0.5555555556,
Kowa,FF,28,T3.6,Prime,FF,,Spherical,,,Tls,,,,,,,,,,,,,,,,,,,,,,,,,28mm Kowa FF T3.6 - TLS,TRUE,0.5555555556,
Kowa,FF,35,T2.9,Prime,FF,,Spherical,,,Tls,,,,,,,,,,,,,,,,,,,,,,,,,35mm Kowa FF T2.9 - TLS,TRUE,0.5555555556,
Kowa,FF,50,T1.9,Prime,FF,,Spherical,,,Tls,,,,,,,,,,,,,,,,,,,,,,,,,50mm Kowa FF T1.9 - TLS,TRUE,0.5555555556,
Kowa,FF,85,T2.9,Prime,FF,,Spherical,,,Tls,,,,,,,,,,,,,,,,,,,,,,,,,85mm Kowa FF T2.9 - TLS,TRUE,0.5555555556,
Kowa,FF,100,T3.6,Prime,FF,,Spherical,,,Tls,,,,,,,,,,,,,,,,,,,,,,,,,100mm Kowa FF T3.6 - TLS,TRUE,0.5789473684,
Kowa,FF,135,T3.9,Prime,FF,,Spherical,,,Tls,,,,,,,,,,,,,,,,,,,,,,,,,135mm Kowa FF T3.9 - TLS,TRUE,0.5789473684,
Laowa,Probe,24,T14,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,Laowa Probe - 24mm T14,TRUE,0.5555555556,
Laowa,Zero-D,12,T2.9,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,12mm Laowa Zero-D T2.9,TRUE,0.5789473684,
Leica,R,135,T2.9,Prime,,,Spherical,,,Tls,,,,,,,,,,,,,,,,,,,,,,,,,135mm Leica R T2.9 - TLS/Cinescope,TRUE,0.4137931034,
Leica,R,15,T3.5,Prime,,,Spherical,,,Gl Optics,,,,,,,,,,,,,,,,,,,,,,,,,15mm Leica R T3.5 - GL Optics,TRUE,0.4782608696,
Leica,R,35,T1.4,Prime,,,Spherical,,,Gl Optics,,,,,,,,,,,,,,,,,,,,,,,,,35mm Leica R T1.4 - GL Optics,TRUE,0.4782608696,
Leica,Elmarit-R,19,T2.8,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,19mm Leica Elmarit-R T2.8,TRUE,0.5,
Leica,Elmarit-R,24,T2.9,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,24mm  Leica R Elmarit T2.9,TRUE,0.5238095238,
Leica,Elmarit-R,28,T2.9,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,28mm LEICA R ELMARIT T2.9,TRUE,0.5238095238,
Leica,R,180,T2.0,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,180mm Leica-R T2.0 - Dalsa,TRUE,0.5454545455,
Leica,R,200,T2.0,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,200mm Leica-R T2.0 - Dalsa,TRUE,0.5454545455,
Leica,R,135,T2.9,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,135mm Leica R Elmarit T2.9,TRUE,0.5454545455,
Leica,Cine,180,T2,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,180mm Leica Cine T2,FALSE,0.625,
Leitz,Zoom,25-75,T2.8,Zoom,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,25-75mm Leitz Zoom T2.8,FALSE,0.85,
Leitz,Zoom,55-125,T2.8,Zoom,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,55-125mm Leitz Zoom T2.8,FALSE,0.8571428571,
Leitz,Prime,18,T1.8,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,18mm Leitz Prime T1.8,FALSE,0.8888888889,
Leitz,Prime,21,T1.8,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,21mm Leitz Prime T1.8,FALSE,0.8888888889,
Leitz,Prime,25,T1.8,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,25mm Leitz Prime T1.8,FALSE,0.8888888889,
Leitz,Prime,29,T1.8,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,29mm Leitz Prime T1.8,FALSE,0.8888888889,
Leitz,Prime,35,T1.8,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,35mm Leitz Prime T1.8,FALSE,0.8888888889,
Leitz,Prime,40,T1.8,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,40mm Leitz Prime T1.8,FALSE,0.8888888889,
Leitz,Prime,50,T1.8,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,50mm Leitz Prime T1.8,FALSE,0.8888888889,
Leitz,Prime,65,T1.8,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,65mm Leitz Prime T1.8,FALSE,0.8888888889,
Leitz,Prime,75,T1.8,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,75mm Leitz Prime T1.8,FALSE,0.8888888889,
Leitz,Prime,100,T1.8,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,100mm Leitz Prime T1.8,FALSE,0.8947368421,
Leitz,Prime,135,T1.8,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,135mm Leitz Prime T1.8,FALSE,0.8947368421,
Leitz,Prime,180,T2.0,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,180mm Leitz Prime T2.0,FALSE,0.8947368421,
Masterbuilt,Classic/Vista M,18,T1.4,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,18mm MasterBuilt Classic/Vista M T1.4,TRUE,0.5151515152,
Masterbuilt,Classic/Vista M,25,T1.4,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,25mm MasterBuilt Classic/Vista M T1.4,TRUE,0.5151515152,
Masterbuilt,Classic/Vista M,35,T1.4,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,35mm MasterBuilt Classic/Vista M T1.4,TRUE,0.5151515152,
Masterbuilt,Classic/Vista M,50,T1.4,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,50mm MasterBuilt Classic/Vista M T1.4,TRUE,0.5151515152,
Masterbuilt,Classic/Vista M,65,T1.4,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,65mm MasterBuilt Classic/Vista M T1.4,TRUE,0.5151515152,
Masterbuilt,Classic/Vista M,85,T1.4,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,85mm MasterBuilt Classic/Vista M T1.4,TRUE,0.5151515152,
Masterbuilt,Classic/Vista M,40,T1.4,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,40mm MasterBuilt Classic/Vista MT1.4,TRUE,0.5151515152,
Masterbuilt,Classic/Vista M,40,T1.5,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,40mm MasterBuilt Classic/Vista MT1.5,TRUE,0.5151515152,
Masterbuilt,Classic/Vista M,105,T1.4,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,105mm MasterBuilt Classic/Vista M T1.4,TRUE,0.5294117647,
Masterbuilt,Classic/Vista M,135,T1.4,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,135mm MasterBuilt Classic/Vista M T1.4,TRUE,0.5294117647,
Masterbuilt,SuperWide LF,14.5,T1.9,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.5mm MasterBuilt SuperWide LF T1.9,TRUE,0.59375,
Masterbuilt,Soft Flare,18,T1.4,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,18mm MasterBuilt Soft Flare T1.4,FALSE,0.6071428571,
Masterbuilt,Soft Flare,25,T1.4,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,25mm MasterBuilt Soft Flare T1.4,FALSE,0.6071428571,
Masterbuilt,Soft Flare,28,T1.4,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,28mm MasterBuilt Soft Flare T1.4,FALSE,0.6071428571,
Masterbuilt,Soft Flare,35,T1.4,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,35mm MasterBuilt Soft Flare T1.4,FALSE,0.6071428571,
Masterbuilt,Soft Flare,40,T1.4,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,40mm MasterBuilt Soft Flare T1.4,FALSE,0.6071428571,
Masterbuilt,Soft Flare,50,T1.4,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,50mm MasterBuilt Soft Flare T1.4,FALSE,0.6071428571,
Masterbuilt,Soft Flare,65,T1.4,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,65mm MasterBuilt Soft Flare T1.4,FALSE,0.6071428571,
Masterbuilt,Soft Flare,85,T1.4,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,85mm MasterBuilt Soft Flare T1.4,FALSE,0.6071428571,
Masterbuilt,Soft Flare,105,T1.4,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,105mm MasterBuilt Soft Flare T1.4,FALSE,0.6206896552,
Masterbuilt,Soft Flare,135,T1.4,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,135mm MasterBuilt Soft Flare T1.4,FALSE,0.6206896552,
Masterbuilt,Zoom,27-60,T2.9,Zoom,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,27-60mm Masterbuilt Zoom T2.9,FALSE,0.8846153846,
Masterbuilt,Zoom,25-125,T3.2,Zoom,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,25-125mm Masterbuilt Zoom T3.2,FALSE,0.8888888889,
Nanmorph,Anamorphic Prime,1.5,,Prime,S35,,Anamorphic,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nanmorph 1.5 Squeeze S35 Anamorphic Prime,TRUE,0.4444444444,
Nikon,,50,T1.3,Prime,,,Spherical,,,Zero-Optik,,,,,,,,,,,,,,,,,,,,,,,,,50mm Nikon T1.3 - Zero-Optk,TRUE,0.4782608696,
P+S Technik,Skater Scope,,,Special,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,P+S Technik Skater Scope,TRUE,0.4761904762,
P+S Technik,Technovision,35-70,T3.2,Zoom,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,35-70mm P+S Technik Technovision 1.5x T3.2,TRUE,0.4864864865,
Panther,,35,T1.3,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,35mm Panther T1.3,TRUE,0.4,
Petzval,BRASS,85,,Prime,,PL,Spherical,,,,,,,,,,,,,,,,,,,,PL,,,,,,,,85mm Petzval BRASS (PL),TRUE,0.55,
Petzval,Prime Lens,58,T2.1,Prime,,,Spherical,,,Tls,,,,,,,,,,,,,,,,,,,,,,,,,58mm Petzval Prime Lens T2.1 - TLS,FALSE,0.6428571429,
Petzval,Prime Lens,85,T2.3,Prime,,,Spherical,,,Tls,,,,,,,,,,,,,,,,,,,,,,,,,85mm Petzval Prime Lens T2.3 - TLS,FALSE,0.6428571429,
Petzval,Prime Lens,85,,Prime,,PL,Spherical,,,,,,,,,,,,,,,,,,,,PL,,,,,,,,85mm Petzval Prime Lens (PL),FALSE,0.6666666667,
Renaissance,,27-128,T3.6,Zoom,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,27-128mm Renaissance T3.6,TRUE,0.3913043478,
Renaissance,,27-128,T3.6,Zoom,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,27-128mm Renaissance T3.6,TRUE,0.3913043478,
Schneider Kreuznach,,150,F5.6,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,150mm SCHNEIDER KREUZNACH SYMMAR F5.6,FALSE,0.7575757576,
Scorpio,Anamorphic,35,T2.2,Prime,,,Anamorphic,,,,,,,,,,,,,,,,,,,,,,,,,,,,35mm Scorpio Anamorphic T2.2,TRUE,0.52,
Scorpio,Anamorphic,40,T2.2,Prime,,,Anamorphic,,,,,,,,,,,,,,,,,,,,,,,,,,,,40mm Scorpio Anamorphic T2.2,TRUE,0.52,
Scorpio,Anamorphic,50,T2.2,Prime,,,Anamorphic,,,,,,,,,,,,,,,,,,,,,,,,,,,,50mm Scorpio Anamorphic T2.2,TRUE,0.52,
Scorpio,Anamorphic,75,T2.2,Prime,,,Anamorphic,,,,,,,,,,,,,,,,,,,,,,,,,,,,75mm Scorpio Anamorphic T2.2,TRUE,0.52,
Scorpio,Anamorphic,100,T2.2,Prime,,,Anamorphic,,,,,,,,,,,,,,,,,,,,,,,,,,,,100mm Scorpio Anamorphic T2.2,TRUE,0.5384615385,
Scorpio,Anamorphic,135,T2.2,Prime,,,Anamorphic,,,,,,,,,,,,,,,,,,,,,,,,,,,,135mm Scorpio Anamorphic T2.2,TRUE,0.5384615385,
Scorpio,Anamorphic,150,T2.8,Prime,,,Anamorphic,,,,,,,,,,,,,,,,,,,,,,,,,,,,150mm Scorpio Anamorphic T2.8,TRUE,0.5384615385,
Scorpio,Anamorphic,138-405,T4.3,Zoom,,,Anamorphic,,,,,,,,,,,,,,,,,,,,,,,,,,,,138-405mm Scorpio Anamorphic Zoom T4.3,FALSE,0.6176470588,
Scorpio,Anamorphic,20,T2.8,Prime,FULL FRAME,,Anamorphic,,,,,,,,,,,,,,,,,,,,NOT FULL FRAME,,,,,,,,20mm Scorpio Anamorphic T2.8 (NOT FULL FRAME),FALSE,0.641025641,
Scorpio,Anamorphic,25,T2.2,Prime,FULL FRAME,,Anamorphic,,,,,,,,,,,,,,,,,,,,NOT FULL FRAME,,,,,,,,25mm Scorpio Anamorphic T2.2 (NOT FULL FRAME),FALSE,0.641025641,
Sony,G Series,20-70,F4,Zoom,,E-MOUNT,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,20-70mm Sony G Series F4 E-Mount Lens,TRUE,0.3225806452,
Sony,F4,12-24,F4,Zoom,,E-MOUNT,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,12-24mm Sony F4 E-Mount,TRUE,0.5,
Sony,,35,F1.8,Prime,,E-MOUNT,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,35mm Sony E-Mount f/1.8,TRUE,0.5,
Sony,Sonnar,55,F1.8,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,55mm Sony Sonnar F1.8,TRUE,0.5555555556,
Tamashii ,,22,T2.2,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,22mm Tamashii T2.2,TRUE,0.375,
Tamashii ,,26,T2.2,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,26mm Tamashii T2.2,TRUE,0.375,
Tamashii ,,29,T2.2,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,29mm Tamashii T2.2,TRUE,0.375,
Tamashii ,,36,T2.3,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,36mm Tamashii T2.3,TRUE,0.375,
Tamashii ,,42,T2.0,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,42mm Tamashii T2.0,TRUE,0.375,
Tamashii ,,52,T1.9,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,52mm Tamashii T1.9,TRUE,0.375,
Tamashii ,,58,T1.5,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,58mm Tamashii T1.5,TRUE,0.375,
Tamashii ,,88,T2.0,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,88mm Tamashii T2.0,TRUE,0.375,
BAUSCH & LOMB,Super Baltar,100,T2.3,Prime,,,Spherical,,,Tls,,,,,,,,,,,,,,,,,,,,,,,,,100mm Super Baltar T2.3 TLS,TRUE,0.4347826087,
Tribe7,Blackwing7 Production (T),137,T2,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,T,,,,,,,,137mm Tribe7 Blackwing7 Production (T) T2,TRUE,0.3333333333,
Tribe7,Blackwing7 Production (S),137,T2,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,S,,,,,,,,137mm Tribe7 Blackwing7 Production (S) T2,TRUE,0.3333333333,
Tribe7,Blackwing7 Production (B),137,T2,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,B,,,,,,,,137mm Tribe7 Blackwing7 Production (B) T2,TRUE,0.3333333333,
Tribe7,Blackwing7 Production (X),137,T2,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,X,,,,,,,,137mm Tribe7  Blackwing7 Production (X) T2,TRUE,0.3333333333,
Tribe7,Blackwing7 Binary (T),107,T1.8,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,T,,,,,,,,107mm Tribe7 Blackwing7 Binary (T) T1.8,TRUE,0.4117647059,
Tribe7,Blackwing7 Binary (T),23.7,T1.9,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,T,,,,,,,,23.7mm Tribe7 Blackwing7 Binary (T) T1.9,TRUE,0.4285714286,
