Manufacturer,Series,Focal Length,T-Stop,Prime / Zoom / Special,Format,Mount,Anamorphic / Spherical,Anamorphic Squeeze Factor,Anamorphic Location,Housing,Front Diameter (mm),Close Focus,Length (in),Film Compatibility,Image Circle (mm),Iris Blade Count,Extender,LDS,i/Data,Support Recommended,Support Post Length (mm),Weight (lbs),Manufacture Year,Expander,Heden Motor Size,Size,Notes,Look,Use Case,Bokeh,Flare,Focus Falloff,Breathing,Focus Scale,Original Name
Atlas,,95mm,2.2,Prime,,PL,Anamorphic,,,Original Housing,,,,,,,,,,,,,,,,,Mercury,,,,,,,,95mm Atlas Mercury Anamorphic T2.2
Atlas,,138mm,2.2,Prime,,PL,Anamorphic,,,Original Housing,,,,,,,,,,,,,,,,,Mercury,,,,,,,,138mm Atlas Mercury Anamorphic T2.2
Cooke,,32mm,2.3,Prime,,PL,Anamorphic,1.8x,,Original Housing,,,,,,,,,,,,,,,,,Lens,,,,,,,,32mm Cooke Anamorphic 1.8x Lens T2.3
Cooke,,40mm,2.3,Prime,,PL,Anamorphic,1.8x,,Original Housing,,,,,,,,,,,,,,,,,Lens,,,,,,,,40mm Cooke Anamorphic 1.8x Lens T2.3
Cooke,,50mm,2.3,Prime,,PL,Anamorphic,1.8x,,Original Housing,,,,,,,,,,,,,,,,,Lens,,,,,,,,50mm Cooke Anamorphic 1.8x Lens T2.3
Cooke,,75mm,2.3,Prime,,PL,Anamorphic,1.8x,,Original Housing,,,,,,,,,,,,,,,,,Lens,,,,,,,,75mm Cooke Anamorphic 1.8x Lens T2.3
Cooke,,85mm,2.8,Prime,,PL,Anamorphic,1.8x,,Original Housing,,,,,,,,,,,,,,,,,Macro; Lens,,,,,,,,85mm Cooke Anamorphic 1.8x Macro Lens T2.8
Cooke,,100mm,2.3,Prime,,PL,Anamorphic,1.8x,,Original Housing,,,,,,,,,,,,,,,,,Lens,,,,,,,,100mm Cooke Anamorphic 1.8x Lens T2.3
Cooke,,135mm,2.3,Prime,,PL,Anamorphic,1.8x,,Original Housing,,,,,,,,,,,,,,,,,Lens,,,,,,,,135mm Cooke Anamorphic 1.8x Lens T2.3
Cooke,,180mm,2.9,Prime,,PL,Anamorphic,1.8x,,Original Housing,,,,,,,,,,,,,,,,,Lens,,,,,,,,180mm Cooke Anamorphic 1.8x Lens T2.9
Cooke,,32mm,2.3,Prime,FF,PL,Anamorphic,,,Original Housing,,,,,,,,,,,,,,,,,SF 1.8 Lens,,,,,,,,32mm Cooke Anamorphic SF FF 1.8 Lens T2.3
Cooke,,40mm,2.3,Prime,FF,PL,Anamorphic,1.8x,,Original Housing,,,,,,,,,,,,,,,,,SF Lens,,,,,,,,40mm Cooke Anamorphic SF FF 1.8x Lens T2.3
Cooke,,50mm,2.3,Prime,FF,PL,Anamorphic,1.8x,,Original Housing,,,,,,,,,,,,,,,,,SF Lens,,,,,,,,50mm Cooke Anamorphic SF FF 1.8x Lens T2.3
Cooke,,75mm,2.3,Prime,FF,PL,Anamorphic,1.8x,,Original Housing,,,,,,,,,,,,,,,,,SF Lens,,,,,,,,75mm Cooke Anamorphic SF FF 1.8x Lens T2.3
Cooke,,85mm,2.8,Prime,FF,PL,Anamorphic,1.8x,,Original Housing,,,,,,,,,,,,,,,,,Macro; SF Lens,,,,,,,,85mm Cooke Anamorphic SF FF 1.8x Macro Lens T2.8
Cooke,,100mm,2.3,Prime,FF,PL,Anamorphic,1.8x,,Original Housing,,,,,,,,,,,,,,,,,SF Lens,,,,,,,,100mm Cooke Anamorphic SF FF 1.8x Lens T2.3
Cooke,,135mm,2.3,Prime,FF,PL,Anamorphic,1.8x,,Original Housing,,,,,,,,,,,,,,,,,SF Lens,,,,,,,,135mm Cooke Anamorphic SF FF 1.8x Lens T2.3
Cooke,,180mm,2.3,Prime,FF,PL,Anamorphic,1.8x,,Original Housing,,,,,,,,,,,,,,,,,SF Lens,,,,,,,,180mm Cooke Anamorphic SF FF 1.8x Lens T2.3
DZOFilms,,28mm,2.1,Prime,FF,PL,Anamorphic,,,Original Housing,,,,,,,,,,,,,,,,,Pavo,,,,,,,,28mm DZOFilms Pavo FF Anamorphic T2.1
,DZOFilm,32mm,2.1,Prime,,PL,Anamorphic,,,Original Housing,,,,,,,,,,,,,,,,,PAVO,,,,,,,,32mm DZOFilm PAVO Anamorphic T2.1
,DZOFilm,40mm,2.1,Prime,,PL,Anamorphic,,,Original Housing,,,,,,,,,,,,,,,,,PAVO,,,,,,,,40mm DZOFilm PAVO Anamorphic T2.1
,DZOFilm,55mm,2.2,Prime,,PL,Anamorphic,2x,,Original Housing,,,,,,,,,,,,,,,,,PAVO,,,,,,,,55mm DZOFilm PAVO 2x Anamorphic T2.2
,DZOFilm,55mm,2.3,Prime,,PL,Anamorphic,2x,,Original Housing,,,,,,,,,,,,,,,,,PAVO,,,,,,,,55mm DZOFilm PAVO 2x Anamorphic T2.3
,DZOFilm,55mm,2.4,Prime,,PL,Anamorphic,2x,,Original Housing,,,,,,,,,,,,,,,,,PAVO,,,,,,,,55mm DZOFilm PAVO 2x Anamorphic T2.4
,DZOFilm,65mm,2.8,Prime,,PL,Anamorphic,,,Original Housing,,,,,,,,,,,,,,,,,PAVO,,,,,,,,65mm DZOFilm PAVO Anamorphic T2.8
,DZOFilm,75mm,2.1,Prime,,PL,Anamorphic,,,Original Housing,,,,,,,,,,,,,,,,,PAVO,,,,,,,,75mm DZOFilm PAVO Anamorphic T2.1
,DZOFilm,135mm,2.5,Prime,,PL,Anamorphic,,,Original Housing,,,,,,,,,,,,,,,,,PAVO,,,,,,,,135mm DZOFilm PAVO Anamorphic T2.5
,DZOFilm,180mm,2.8,Prime,,PL,Anamorphic,,,Original Housing,,,,,,,,,,,,,,,,,PAVO,,,,,,,,180mm DZOFilm PAVO Anamorphic T2.8
,DZOFilm,28mm,2.1,Prime,,PL,Anamorphic,,,Original Housing,,,,,,,,,,,,,,,,,PAVO Blue,,,,,,,,28mm DZOFilm PAVO Blue Anamorphic T2.1
,DZOFilm,40mm,2.1,Prime,,PL,Anamorphic,,,Original Housing,,,,,,,,,,,,,,,,,PAVO Blue,,,,,,,,40mm DZOFilm PAVO Blue Anamorphic T2.1
,DZOFilm,55mm,2.1,Prime,,PL,Anamorphic,,,Original Housing,,,,,,,,,,,,,,,,,PAVO Blue,,,,,,,,55mm DZOFilm PAVO Blue Anamorphic T2.1
,DZOFilm,65mm,2.8,Prime,,PL,Anamorphic,,,Original Housing,,,,,,,,,,,,,,,,,PAVO Blue,,,,,,,,65mm DZOFilm PAVO Blue Anamorphic T2.8
,DZOFilm,75mm,2.1,Prime,,PL,Anamorphic,,,Original Housing,,,,,,,,,,,,,,,,,PAVO Blue,,,,,,,,75mm DZOFilm PAVO Blue Anamorphic T2.1
,DZOFilm,135mm,2.5,Prime,,PL,Anamorphic,,,Original Housing,,,,,,,,,,,,,,,,,PAVO Blue,,,,,,,,135mm DZOFilm PAVO Blue Anamorphic T2.5
,DZOFilm,135mm,2.6,Prime,,PL,Anamorphic,,,Original Housing,,,,,,,,,,,,,,,,,PAVO Blue,,,,,,,,135mm DZOFilm PAVO Blue Anamorphic T2.6
,DZOFilm,135mm,2.7,Prime,,PL,Anamorphic,,,Original Housing,,,,,,,,,,,,,,,,,PAVO Blue,,,,,,,,135mm DZOFilm PAVO Blue Anamorphic T2.7
,DZOFilm,135mm,2.8,Prime,,PL,Anamorphic,,,Original Housing,,,,,,,,,,,,,,,,,PAVO Blue,,,,,,,,135mm DZOFilm PAVO Blue Anamorphic T2.8
,DZOFilm,135mm,2.9,Prime,,PL,Anamorphic,,,Original Housing,,,,,,,,,,,,,,,,,PAVO Blue,,,,,,,,135mm DZOFilm PAVO Blue Anamorphic T2.9
,Second,35mm,2.8,Prime,FF,EF,Anamorphic,,,Original Housing,,,,,,,,,,,,,,,,,ReCoral,,,,,,,,35mm Second Reef Coral FF Anamorphic T2.8
,Second,50mm,2.6,Prime,FF,EF,Anamorphic,,,Original Housing,,,,,,,,,,,,,,,,,ReCoral,,,,,,,,50mm Second Reef Coral FF Anamorphic T2.6
,Second,75mm,2.8,Prime,FF,EF,Anamorphic,,,Original Housing,,,,,,,,,,,,,,,,,ReCoral,,,,,,,,75mm Second Reef Coral FF Anamorphic T2.8
,Second,90mm,2.8,Prime,FF,EF,Anamorphic,,,Original Housing,,,,,,,,,,,,,,,,,ReCoral,,,,,,,,90mm Second Reef Coral FF Anamorphic T2.8
,Scorpio,20mm,2.8,Prime,Full Frame,PL,Anamorphic,,,Original Housing,,,,,,,,,,,,,,,,,NOT,,,,,,,,20mm Scorpio Anamorphic T2.8 (NOT FULL FRAME)
,Scorpio,25mm,2.2,Prime,Full Frame,PL,Anamorphic,,,Original Housing,,,,,,,,,,,,,,,,,NOT,,,,,,,,25mm Scorpio Anamorphic T2.2 (NOT FULL FRAME)
,Scorpio,35mm,2.2,Prime,,PL,Anamorphic,,,Original Housing,,,,,,,,,,,,,,,,,,,,,,,,,35mm Scorpio Anamorphic T2.2
,Scorpio,40mm,2.2,Prime,,PL,Anamorphic,,,Original Housing,,,,,,,,,,,,,,,,,,,,,,,,,40mm Scorpio Anamorphic T2.2
,Scorpio,50mm,2.2,Prime,,PL,Anamorphic,,,Original Housing,,,,,,,,,,,,,,,,,,,,,,,,,50mm Scorpio Anamorphic T2.2
,Scorpio,60mm,2.8,Prime,,PL,Anamorphic,,,Original Housing,,,,,,,,,,,,,,,,,Macro,,,,,,,,60mm Scorpio Anamorphic Macro T2.8
,Scorpio,75mm,2.2,Prime,,PL,Anamorphic,,,Original Housing,,,,,,,,,,,,,,,,,,,,,,,,,75mm Scorpio Anamorphic T2.2
,Scorpio,100mm,2.2,Prime,,PL,Anamorphic,,,Original Housing,,,,,,,,,,,,,,,,,,,,,,,,,100mm Scorpio Anamorphic T2.2
,Scorpio,135mm,2.2,Prime,,PL,Anamorphic,,,Original Housing,,,,,,,,,,,,,,,,,,,,,,,,,135mm Scorpio Anamorphic T2.2
,Scorpio,150mm,2.8,Prime,,PL,Anamorphic,,,Original Housing,,,,,,,,,,,,,,,,,,,,,,,,,150mm Scorpio Anamorphic T2.8
Xelmus,Apollo Anamorphic,32mm,2.0,Prime,,PL,Anamorphic,,,Original Housing,,,,,,,,,,,,,,,,,Apollo,,,,,,,,32mm Xelmus Apollo Anamorphic T2.0
Xelmus,Apollo Anamorphic,40mm,2,Prime,,PL,Anamorphic,,,Original Housing,,,,,,,,,,,,,,,,,Apollo,,,,,,,,40mm Xelmus Apollo Anamorphic T2
Xelmus,Apollo Anamorphic,50mm,1.7,Prime,,PL,Anamorphic,,,Original Housing,,,,,,,,,,,,,,,,,Apollo,,,,,,,,50mm Xelmus Apollo Anamorphic T1.7
Xelmus,Apollo Anamorphic,60mm,1.6,Prime,,PL,Anamorphic,,,Original Housing,,,,,,,,,,,,,,,,,Apollo,,,,,,,,60mm Xelmus Apollo Anamorphic T1.6
Xelmus,Apollo Anamorphic,75mm,2.0,Prime,,PL,Anamorphic,,,Original Housing,,,,,,,,,,,,,,,,,Apollo,,,,,,,,75mm Xelmus Apollo Anamorphic T2.0
Xelmus,Apollo Anamorphic,100mm,2.3,Prime,,PL,Anamorphic,,,Original Housing,,,,,,,,,,,,,,,,,Apollo,,,,,,,,100mm Xelmus Apollo Anamorphic T2.3
Xelmus,Apollo Anamorphic,135mm,2.8,Prime,,PL,Anamorphic,,,Original Housing,,,,,,,,,,,,,,,,,Apollo,,,,,,,,135mm Xelmus Apollo Anamorphic T2.8
Caldwell,Chameleon,150mm,4.0,Prime,,PL,,,,Original Housing,,,,,,,,,,,,,,,,,Chameleon XC Series,,,,,,,,150mm Caldwell Chameleon XC Series T4.0
Caldwell,Chameleon,32mm,2.0,Prime,,PL,,,,Original Housing,,,,,,,,,,,,,,,,,Chameleon UW SC Series,,,,,,,,32mm Caldwell Chameleon UW SC Series T2.0
Caldwell,Chameleon,40mm,2.0,Prime,,PL,,,,Original Housing,,,,,,,,,,,,,,,,,Chameleon UW SC Series,,,,,,,,40mm Caldwell Chameleon UW SC Series T2.0
Caldwell,/48mm,32mm,,Prime,,PL,,,,Original Housing,,,,,,,,,,,,,,,,,Chameleon SC/XC Front,,,,,,,,32mm/48mm Caldwell Chameleon SC/XC - Front
Caldwell,Chameleon,48mm,,Prime,,PL,,,,Original Housing,,,,,,,,,,,,,,,,,Chameleon XC Rear Expander,,,,,,,,48mm Caldwell Chameleon XC - Rear Expander
Caldwell,/48mm,32mm,,Prime,,PL,,,,Original Housing,,,,,,,,,,,,,,,,,Chameleon SC/XC Rear Expander,,,,,,,,32mm/48mm Caldwell Chameleon SC/XC - Rear Expander
Caldwell,/60mm,40mm,,Prime,,PL,,,,Original Housing,,,,,,,,,,,,,,,,,Chameleon SC/XC Front,,,,,,,,40mm/60mm Caldwell Chameleon SC/XC - Front
Caldwell,/60mm,40mm,,Prime,,PL,,,,Original Housing,,,,,,,,,,,,,,,,,Chameleon SC/XC Rear Expander,,,,,,,,40mm/60mm Caldwell Chameleon SC/XC - Rear Expander
Caldwell,/75mm,50mm,,Prime,,PL,,,,Original Housing,,,,,,,,,,,,,,,,,Chameleon SC/XC Rear Expander,,,,,,,,50mm/75mm Caldwell Chameleon SC/XC - Rear Expander
Caldwell,/75mm,50mm,,Prime,,PL,,,,Original Housing,,,,,,,,,,,,,,,,,Chameleon SC/XC Front,,,,,,,,50mm/75mm Caldwell Chameleon SC/XC - Front
Caldwell,/90mm,60mm,,Prime,,PL,,,,Original Housing,,,,,,,,,,,,,,,,,Chameleon SC/XC Rear Expander,,,,,,,,60mm/90mm Caldwell Chameleon SC/XC - Rear Expander
Caldwell,/90mm,60mm,,Prime,,PL,,,,Original Housing,,,,,,,,,,,,,,,,,Chameleon SC/XC Front,,,,,,,,60mm/90mm Caldwell Chameleon SC/XC - Front
Caldwell,/112mm,75mm,,Prime,,PL,,,,Original Housing,,,,,,,,,,,,,,,,,Chameleon SC/XC Front,,,,,,,,75mm/112mm Caldwell Chameleon SC/XC - Front
Caldwell,/112mm,75mm,,Prime,,PL,,,,Original Housing,,,,,,,,,,,,,,,,,Chameleon SC/XC Rear Expander,,,,,,,,75mm/112mm Caldwell Chameleon SC/XC - Rear Expander
Caldwell,/150mm,100mm,,Prime,,PL,,,,Original Housing,,,,,,,,,,,,,,,,,Chameleon SC/XC Rear Expander,,,,,,,,100mm/150mm Caldwell Chameleon SC/XC - Rear Expander
Caldwell,/150mm,100mm,,Prime,,PL,,,,Original Housing,,,,,,,,,,,,,,,,,Chameleon SC/XC Front,,,,,,,,100mm/150mm Caldwell Chameleon SC/XC - Front
Caldwell,Chameleon,150mm,,Prime,,PL,,,,Original Housing,,,,,,,,,,,,,,,,,Chameleon XC Front,,,,,,,,150mm Caldwell Chameleon XC - Front
Caldwell,Chameleon,150mm,,Prime,,PL,,,,Original Housing,,,,,,,,,,,,,,,,,Chameleon XC Rear Expander,,,,,,,,150mm Caldwell Chameleon XC - Rear Expander
Vantage,Vantage One T1,17.5mm,1,Prime,,PL,,,,Original Housing,,,,,,,,,,,,,,,,,One,,,,,,,,17.5mm  Vantage One T1
Vantage,Vantage One T1,21mm,1,Prime,,PL,,,,Original Housing,,,,,,,,,,,,,,,,,One,,,,,,,,21mm Vantage One T1
Vantage,Vantage One T1,25mm,1,Prime,,PL,,,,Original Housing,,,,,,,,,,,,,,,,,One,,,,,,,,25mm Vantage One T1
Vantage,Vantage One T1,32mm,1,Prime,,PL,,,,Original Housing,,,,,,,,,,,,,,,,,One,,,,,,,,32mm Vantage One T1
Vantage,Vantage One T1,40mm,1,Prime,,PL,,,,Original Housing,,,,,,,,,,,,,,,,,One,,,,,,,,40mm Vantage One T1
Vantage,Vantage One T1,50mm,1,Prime,,PL,,,,Original Housing,,,,,,,,,,,,,,,,,One,,,,,,,,50mm Vantage One T1
Vantage,Vantage One T1,65mm,1,Prime,,PL,,,,Original Housing,,,,,,,,,,,,,,,,,One,,,,,,,,65mm Vantage One T1
Vantage,Vantage One T1,90mm,1,Prime,,PL,,,,Original Housing,,,,,,,,,,,,,,,,,One,,,,,,,,90mm Vantage One T1
Vantage,Vantage One T1,120mm,1,Prime,,PL,,,,Original Housing,,,,,,,,,,,,,,,,,One,,,,,,,,120mm Vantage One T1
,MiniHawk,35mm,1.7,Prime,,PL,,,,Original Housing,,,,,,,,,,,,,,,,,,,,,,,,,35mm MiniHawk T1.7
,MiniHawk,40mm,1.7,Prime,,PL,,,,Original Housing,,,,,,,,,,,,,,,,,,,,,,,,,40mm MiniHawk T1.7
,MiniHawk,50mm,1.7,Prime,,PL,,,,Original Housing,,,,,,,,,,,,,,,,,,,,,,,,,50mm MiniHawk T1.7
,MiniHawk,65mm,1.7,Prime,,PL,,,,Original Housing,,,,,,,,,,,,,,,,,,,,,,,,,65mm MiniHawk T1.7
,MiniHawk,80mm,1.7,Prime,,PL,,,,Original Housing,,,,,,,,,,,,,,,,,,,,,,,,,80mm MiniHawk T1.7
,MiniHawk,100mm,1.7,Prime,,PL,,,,Original Housing,,,,,,,,,,,,,,,,,,,,,,,,,100mm MiniHawk T1.7
,MiniHawk,135mm,1.7,Prime,,PL,,,,Original Housing,,,,,,,,,,,,,,,,,,,,,,,,,135mm MiniHawk T1.7
,MiniHawk,180mm,1.7,Prime,,PL,,,,Original Housing,,,,,,,,,,,,,,,,,,,,,,,,,180mm MiniHawk T1.7
Kowa,Cine,15mm,4.0,Prime,,PL,,,,Original Housing,,,,,,,,,,,,,,,,,Prominar,,,,,,,,15mm Kowa Cine Prominar T4.0
Kowa,Cine,15mm,4,Prime,,PL,,,,TLS,,,,,,,,,,,,,,,,,Prominar,,,,,,,,15mm Kowa Cine Prominar T4  TLS
Kowa,Cine,20mm,2.6,Prime,,PL,,,,TLS,,,,,,,,,,,,,,,,,Prominar,,,,,,,,20mm Kowa Cine Prominar T2.6 TLS
Kowa,Cine,25mm,2.3,Prime,,PL,,,,TLS,,,,,,,,,,,,,,,,,Prominar,,,,,,,,25mm Kowa Cine Prominar T2.3 TLS
Kowa,Cine,32mm,2.3,Prime,,PL,,,,TLS,,,,,,,,,,,,,,,,,Prominar,,,,,,,,32mm Kowa Cine Prominar T2.3 TLS
Kowa,Cine,40mm,2.3,Prime,,PL,,,,TLS,,,,,,,,,,,,,,,,,Prominar,,,,,,,,40mm Kowa Cine Prominar T2.3 TLS
Kowa,Cine,50mm,2.3,Prime,,PL,,,,TLS,,,,,,,,,,,,,,,,,Prominar,,,,,,,,50mm Kowa Cine Prominar T2.3 TLS
Kowa,Cine,75mm,2.3,Prime,,PL,,,,TLS,,,,,,,,,,,,,,,,,Prominar,,,,,,,,75mm Kowa Cine Prominar T2.3 TLS
Kowa,Cine,100mm,2.6,Prime,,PL,,,,TLS,,,,,,,,,,,,,,,,,Prominar,,,,,,,,100mm Kowa Cine Prominar T2.6 TLS
,Super,20mm,2.3,Prime,,PL,,,,TLS,,,,,,,,,,,,,,,,,Baltar,,,,,,,,20mm Super Baltar T2.3 TLS
,Super,25mm,2.3,Prime,,PL,,,,TLS,,,,,,,,,,,,,,,,,Baltar,,,,,,,,25mm Super Baltar T2.3 TLS
,Super,35mm,2.3,Prime,,PL,,,,TLS,,,,,,,,,,,,,,,,,Baltar,,,,,,,,35mm Super Baltar T2.3 TLS
,Super,50mm,2.3,Prime,,PL,,,,TLS,,,,,,,,,,,,,,,,,Baltar,,,,,,,,50mm Super Baltar T2.3 TLS
,Super,75mm,2.3,Prime,,PL,,,,TLS,,,,,,,,,,,,,,,,,Baltar,,,,,,,,75mm Super Baltar T2.3 TLS
,Super,100mm,2.3,Prime,,PL,,,,TLS,,,,,,,,,,,,,,,,,Baltar,,,,,,,,100mm Super Baltar T2.3 TLS
,Super,20mm,2.3,Prime,,PL,,,,Original Housing,,,,,,,,,,,,,,,,,Baltar,,,,,,,,20mm Super Baltar T2.3
,Super,25mm,2.3,Prime,,PL,,,,Original Housing,,,,,,,,,,,,,,,,,Baltar,,,,,,,,25mm Super Baltar T2.3
,Super,35mm,2.3,Prime,,PL,,,,Original Housing,,,,,,,,,,,,,,,,,Baltar,,,,,,,,35mm Super Baltar T2.3
,Super,50mm,2.3,Prime,,PL,,,,Original Housing,,,,,,,,,,,,,,,,,Baltar,,,,,,,,50mm Super Baltar T2.3
,Super,75mm,2.3,Prime,,PL,,,,Original Housing,,,,,,,,,,,,,,,,,Baltar,,,,,,,,75mm Super Baltar T2.3
,Super,100mm,2.3,Prime,,PL,,,,Original Housing,,,,,,,,,,,,,,,,,Baltar,,,,,,,,100mm Super Baltar T2.3
LOMO,Standard Speed,18mm,3,Prime,,PL,,,,Original Housing,,,,,,,,,,,,,,,,,Version,,,,,,,,18MM LOMO T3 (Standard Speed Version)
LOMO,Standard Speed,22mm,2.3,Prime,,PL,,,,Original Housing,,,,,,,,,,,,,,,,,Version,,,,,,,,22MM LOMO T2.3 (Standard Speed Version)
LOMO,Standard Speed,28mm,2.3,Prime,,PL,,,,Original Housing,,,,,,,,,,,,,,,,,Version,,,,,,,,28MM LOMO T2.3 (Standard Speed Version)
LOMO,Standard Speed,35mm,2.3,Prime,,PL,,,,Original Housing,,,,,,,,,,,,,,,,,Version,,,,,,,,35MM LOMO T2.3 (Standard Speed Version)
LOMO,Standard Speed,50mm,2.2,Prime,,PL,,,,Original Housing,,,,,,,,,,,,,,,,,Version,,,,,,,,50MM LOMO T2.2 (Standard Speed Version)
LOMO,Standard Speed,75mm,2.3,Prime,,PL,,,,Original Housing,,,,,,,,,,,,,,,,,Version,,,,,,,,75MM LOMO T2.3 (Standard Speed Version)
LOMO,Standard Speed,100mm,3,Prime,,PL,,,,Original Housing,,,,,,,,,,,,,,,,,Version,,,,,,,,100MM LOMO T3 (Standard Speed Version)
LOMO,Standard Speed,150mm,3.2,Prime,,PL,,,,Original Housing,,,,,,,,,,,,,,,,,Version,,,,,,,,150MM LOMO T3.2 (Standard Speed Version)
LOMO,Standard Speed,200mm,2.9,Prime,,PL,,,,Original Housing,,,,,,,,,,,,,,,,,Version,,,,,,,,200MM LOMO T2.9 (Standard Speed Version)
LOMO,Standard Speed,300mm,3.5,Prime,,PL,,,,Original Housing,,,,,,,,,,,,,,,,,Version,,,,,,,,300MM LOMO T3.5 (Standard Speed Version)
,"""HELIOS",58mm,2.0,Prime,,PL,,,,Original Housing,,,,,,,,,,,,,,,,,"""HELIOS 44 2 MF20""""""",,,,,,,,"""HELIOS 44-2 58MM T2.0 - MF20"""""""
,"""HELIOS",85mm,1.5,Prime,,PL,,,,Original Housing,,,,,,,,,,,,,,,,,"""HELIOS 40 2 MF2'7""""""",,,,,,,,"""HELIOS 40-2 85MM T1.5 - MF2'7"""""""
Canon,,,,Prime,,PL,,,,Original Housing,,,,,,,,,,,,,,,,,Canon HJ18B IASD,,,,,,,,Canon HJ40x18B IASD
,,,,Prime,,PL,,,,Original Housing,,,,,,,,,,,,,,,,,Keslow Lighting Rig,,,,,,,,Keslow Lighting Rig
,,,,Prime,,PL,,,,Original Housing,,,,,,,,,,,,,,,,,Snorricam,,,,,,,,Snorricam
Kowa,Cine,4mm,,Prime,,EF,,,,Original Housing,,,,,,,,,,,,,,,,,5 Cinade Motorized Pola,,,,,,,,4x5 Cinefade Motorized Pola
Kowa,Cine,4mm,,Prime,,EF,,,,Original Housing,,,,,,,,,,,,,,,,,5 Cinade Static Pola,,,,,,,,4x5 Cinefade Static Pola
,,,,Prime,,PL,,,,Original Housing,,,,,,,,,,,,,,,,,Cmotion CPro One Hand Unit,,,,,,,,Cmotion CPro One Hand Unit
,,,,Prime,,PL,,,,Original Housing,,,,,,,,,,,,,,,,,Cmotion cPROus Hand Unit,,,,,,,,Cmotion cPRO Plus Hand Unit
Angenieux,Optimo,36mm-435mm,4.2,Zoom,,PL,,,,Original Housing,,,,,,,,,,,,,,,,,Optimo Ultra Rear,,,,,,,,36-435mm Angenieux Optimo Ultra T4.2 - Rear
