Manufacturer,Series,Focal Length,T-Stop,Prime / Zoom / Special,Format,Mount,Anamorphic / Spherical,Anamorphic Squeeze Factor,Anamorphic Location,Housing,Front Diameter (mm),Close Focus,Length (in),Film Compatibility,Image Circle (mm),Iris Blade Count,Extender,LDS,i/Data,Support Recommended,Support Post Length (mm),Weight (lbs),Manufacture Year,Expander,Heden Motor Size,Size,Notes,Use Case,Look,Bokeh,Flare,Focus Falloff,Breathing,Focus Scale,Original ESC Name
laowa,proteus,60,2,prime,,,spherical,,,,,,,,,,,,,,,,,,,,blue,,,,,,,,60mm laowa proteus t2 (blue)
laowa,proteus,85,2,prime,,,spherical,,,,,,,,,,,,,,,,,,,,blue,,,,,,,,85mm laowa proteus t2 (blue)
laowa,proteus,28,2,prime,,,spherical,,,,,,,,,,,,,,,,,,,,amber,,,,,,,,28mm laowa proteus t2 (amber)
laowa,proteus,35,2,prime,,,spherical,,,,,,,,,,,,,,,,,,,,amber,,,,,,,,35mm laowa proteus t2 (amber)
laowa,proteus,45,2,prime,,,spherical,,,,,,,,,,,,,,,,,,,,amber,,,,,,,,45mm laowa proteus t2 (amber)
laowa,proteus,60,2,prime,,,spherical,,,,,,,,,,,,,,,,,,,,amber,,,,,,,,60mm laowa proteus t2 (amber)
laowa,proteus,85,2,prime,,,spherical,,,,,,,,,,,,,,,,,,,,amber,,,,,,,,85mm laowa proteus t2 (amber)
laowa,proteus,100,2,prime,,,spherical,,,,,,,,,,,,,,,,,,,,blue,,,,,,,,100mm laowa proteus t2 (blue)
laowa,proteus,100,2,prime,,,spherical,,,,,,,,,,,,,,,,,,,,amber,,,,,,,,100mm laowa proteus t2 (amber)
laowa,proteus,28,2,prime,,,spherical,,,,,,,,,,,,,,,,,,,,blue module,,,,,,,,28mm laowa proteus t2 (blue module)
laowa,proteus,35,2,prime,,,spherical,,,,,,,,,,,,,,,,,,,,blue module,,,,,,,,35mm laowa proteus t2 (blue module)
laowa,proteus,45,2,prime,,,spherical,,,,,,,,,,,,,,,,,,,,blue module,,,,,,,,45mm laowa proteus t2 (blue module)
laowa,proteus,60,2,prime,,,spherical,,,,,,,,,,,,,,,,,,,,blue module,,,,,,,,60mm laowa proteus t2 (blue module)
laowa,proteus,85,2,prime,,,spherical,,,,,,,,,,,,,,,,,,,,blue module,,,,,,,,85mm laowa proteus t2 (blue module)
laowa,proteus,35,2,prime,,,spherical,,,,,,,,,,,,,,,,,,,,amber module,,,,,,,,35mm laowa proteus t2 (amber module)
laowa,proteus,45,2,prime,,,spherical,,,,,,,,,,,,,,,,,,,,amber module,,,,,,,,45mm laowa proteus t2 (amber module)
laowa,proteus,60,2,prime,,,spherical,,,,,,,,,,,,,,,,,,,,amber module,,,,,,,,60mm laowa proteus t2 (amber module)
laowa,proteus,85,2,prime,,,spherical,,,,,,,,,,,,,,,,,,,,amber module,,,,,,,,85mm laowa proteus t2 (amber module)
laowa,proteus,100,2,prime,,,spherical,,,,,,,,,,,,,,,,,,,,blue module,,,,,,,,100mm laowa proteus t2 (blue module)
laowa,probe,24,14,prime,,,spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,laowa probe - 24mm t14
laowa,zero-d,12,2.9,prime,,,spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,12mm laowa zero-d t2.9
leica,r,60,3,prime,,,spherical,,,zero optik,,,,,,,,,,,,,,,,,,macro,,,,,,,60mm leica r macro t3 - zero optik
leica,r,100,3,prime,,,spherical,,,zero optik,,,,,,,,,,,,,,,,,,macro,,,,,,,100mm leica r macro t3 - zero optik
leica,r,19,2.9,prime,,,spherical,,,tls,,,,,,,,,,,,,,,,,,,,,,,,,19mm leica r t2.9 - tls/cinescope
leica,r,24,2.9,prime,,,spherical,,,tls,,,,,,,,,,,,,,,,,,,,,,,,,24mm leica r t2.9 - tls/cinescope
leica,r,35,1.5,prime,,,spherical,,,tls,,,,,,,,,,,,,,,,,,,,,,,,,35mm leica r t1.5 - tls/cinescope
leica,r,50,1.5,prime,,,spherical,,,tls,,,,,,,,,,,,,,,,,,,,,,,,,50mm leica r t1.5 - tls/cinescope
leica,r,80,1.5,prime,,,spherical,,,tls,,,,,,,,,,,,,,,,,,,,,,,,,80mm leica r t1.5 - tls/cinescope
leica,r,135,2.9,prime,,,spherical,,,tls,,,,,,,,,,,,,,,,,,,,,,,,,135mm leica r t2.9 - tls/cinescope
leica,r,19,3,prime,,,spherical,,,zero optik,,,,,,,,,,,,,,,,,,,,,,,,,19mm leica r t3 - zero optik
leica,r,24,3,prime,,,spherical,,,zero optik,,,,,,,,,,,,,,,,,,,,,,,,,24mm leica r t3 - zero optik
leica,macro,60,2.9,prime,,,spherical,,,tls,,,,,,,,,,,,,,,,,,macro,,,,,,,60mm leica r macro t2.9 - tls/cinescope
leica,r,135,3,prime,,,spherical,,,zero optik,,,,,,,,,,,,,,,,,,,,,,,,,135mm leica r t3 - zero optik
leica,r,35,1.6,prime,,,spherical,,,zero optik,,,,,,,,,,,,,,,,,,,,,,,,,35mm leica r t1.6 - zero optik
leica,r,50,1.5,prime,,,spherical,,,zero optik,,,,,,,,,,,,,,,,,,,,,,,,,50mm leica r t1.5 - zero optik
leica,r,80,1.6,prime,,,spherical,,,zero optik,,,,,,,,,,,,,,,,,,,,,,,,,80mm leica r t1.6 - zero optik
leica,r,90,2.1,prime,,,spherical,,,zero optik,,,,,,,,,,,,,,,,,,,,,,,,,90mm leica r t2.1 - zero optik
leica,elmarit-r,24,2.9,prime,,,spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,24mm  leica r elmarit t2.9
leica,elmarit-r,28,2.9,prime,,,spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,28mm leica r elmarit t2.9
leica,r,15,3.5,prime,,,spherical,,,gl optics,,,,,,,,,,,,,,,,,,,,,,,,,15mm leica r t3.5 - gl optics
leica,r,35,1.4,prime,,,spherical,,,gl optics,,,,,,,,,,,,,,,,,,,,,,,,,35mm leica r t1.4 - gl optics
leica,noctilux,50,0.95,prime,,,spherical,,,tls,,,,,,,,,,,,,,,,,,,,,,,,,50mm leica noctilux t0.95 - tls/cinescope
leica,r,135,2.9,prime,,,spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,135mm leica r elmarit t2.9
leica,front module - short,,,special,,,spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,leica telephoto front module - short
leica,rear module - medium,,,special,,,spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,leica telephoto rear module - medium
leica,macro,100,2.9,prime,,,spherical,,,,,,,,,,,,,,,,,,,,,macro,,,,,,,100mm leica r elmarit macro t2.9
leica,r,180,2.0,prime,,,spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,180mm leica-r t2.0 - dalsa
leica,r,200,2.0,prime,,,spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,200mm leica-r t2.0 - dalsa
leica,t-rex,8-18,,zoom,,,spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,8-18mm leica - t-rex
leica,t-rex,17-36,,zoom,,,spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,17-36mm leica - t-rex
leica,t-rex,20-44,,zoom,,,spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,20-44mm leica - t-rex
leica,t-rex,32-70,,zoom,,,spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,32-70mm leica - t-rex
leica,t-rex,5.5-20,,zoom,,,spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.5-20mm leica - t-rex
leica,t-rex,55-112,,zoom,,,spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,55-112mm leica - t-rex
leica,telephoto front module - long,,,special,,,spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,leica telephoto front module - long
leica,telephoto rear module - long,,,special,,,spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,leica telephoto rear module - long
leica,telephoto rear module - short,,,special,,,spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,leica telephoto rear module - short
leica,elmarit-r,19,2.8,prime,,,spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,19mm leica elmarit-r t2.8
leica,cine,180,2,prime,,,spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,180mm leica cine t2
leitz,summilux,65,1.4,prime,,,spherical,,,,,,,,,,,,,,,,,,,,,macro,,,,,,,65mm leitz summilux-c macro t1.4
leitz,macro,66,2.1,prime,,lpl,spherical,,,,,,,,,,,,,,,,,,,,lpl,macro,,,,,,,66mm leitz hugo macro t2.1 (lpl)
leitz,summilux,80,1.6,prime,,,spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,80mm leitz summilux-r t1.6 p+s
leitz,summilux,21,1.4,prime,,,spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,21mm leitz m 0.8 summilux t1.4
leitz,summilux,24,1.4,prime,,,spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,24mm leitz m 0.8 summilux t1.4
leitz,summilux,28,1.4,prime,,,spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,28mm leitz m 0.8 summilux t1.4
leitz,summilux,35,1.4,prime,,,spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,35mm leitz m 0.8 summilux t1.4
leitz,noctilux,50,0.95,prime,,,spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,50mm leitz m 0.8 noctilux t0.95
leitz,summicron,75,2.0,prime,,,spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,75mm leitz m 0.8 summicron t2.0
leitz,summicron,90,2.0,prime,,,spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,90mm leitz m 0.8 summicron t2.0
leitz,summicron,15,2,prime,,,spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,15mm leitz summicron-c t2
leitz,summicron,18,2,prime,,,spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,18mm leitz summicron-c t2
leitz,summicron,21,2,prime,,,spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,21mm leitz summicron-c t2
leitz,summicron,25,2,prime,,,spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,25mm leitz summicron-c t2
leitz,summicron,29,2,prime,,,spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,29mm leitz summicron-c t2
leitz,summicron,35,2,prime,,,spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,35mm leitz summicron-c t2
leitz,summicron,40,2,prime,,,spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,40mm leitz summicron-c t2
leitz,summicron,50,2,prime,,,spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,50mm leitz summicron-c t2
leitz,summicron,75,2,prime,,,spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,75mm leitz summicron-c t2
leitz,summicron,100,2,prime,,,spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,100mm leitz summicron-c t2
leitz,summicron,135,2,prime,,,spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,135mm leitz summicron-c t2
leitz,summilux,35,1.4,prime,,,spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,35mm leitz summilux-r t1.4
leitz,summilux,50,1.4,prime,,,spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,50mm leitz summilux-r t1.4
leitz,summilux,16,1.4,prime,,,spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,16mm leitz summilux-c t1.4
leitz,summilux,18,1.4,prime,,,spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,18mm leitz summilux-c t1.4
leitz,summilux,21,1.4,prime,,,spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,21mm leitz summilux-c t1.4
leitz,summilux,25,1.4,prime,,,spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,25mm leitz summilux-c t1.4
leitz,summilux,29,1.4,prime,,,spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,29mm leitz summilux-c t1.4
leitz,summilux,35,1.4,prime,,,spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,35mm leitz summilux-c t1.4
leitz,summilux,40,1.4,prime,,,spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,40mm leitz summilux-c t1.4
leitz,summilux,50,1.4,prime,,,spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,50mm leitz summilux-c t1.4
leitz,summilux,75,1.4,prime,,,spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,75mm leitz summilux-c t1.4
leitz,summicron,90,2.1,prime,,,spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,90mm leitz r summicron t2.1
leitz,summilux,100,1.4,prime,,,spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,100mm leitz summilux-c t1.4
leitz,summilux,135,1.4,prime,,,spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,135mm leitz summilux-c t1.4
leitz,thalia,90,2.2,prime,,,spherical,,,,,,,,,,,,,,,,,,,,this is specialty lens,,,,,,,,90mm leitz thalia - t t2.2 (this is specialty lens)
leitz,hugo,18,1.5,prime,,lpl,spherical,,,,,,,,,,,,,,,,,,,,lpl,,,,,,,,18mm leitz hugo t1.5 (lpl)
leitz,hugo,21,1.5,prime,,lpl,spherical,,,,,,,,,,,,,,,,,,,,lpl,,,,,,,,21mm leitz hugo t1.5 (lpl)
leitz,hugo,24,1.5,prime,,lpl,spherical,,,,,,,,,,,,,,,,,,,,lpl,,,,,,,,24mm leitz hugo t1.5 (lpl)
leitz,hugo,28,1.5,prime,,lpl,spherical,,,,,,,,,,,,,,,,,,,,lpl,,,,,,,,28mm leitz hugo t1.5 (lpl)
leitz,hugo,35,1.5,prime,,lpl,spherical,,,,,,,,,,,,,,,,,,,,lpl,,,,,,,,35mm leitz hugo t1.5 (lpl)
leitz,hugo,50,1.5,prime,,lpl,spherical,,,,,,,,,,,,,,,,,,,,lpl,,,,,,,,50mm leitz hugo t1.5 (lpl)
leitz,hugo,75,1.5,prime,,lpl,spherical,,,,,,,,,,,,,,,,,,,,lpl,,,,,,,,75mm leitz hugo t1.5 (lpl)
leitz,hugo,90,1.5,prime,,lpl,spherical,,,,,,,,,,,,,,,,,,,,lpl,,,,,,,,90mm leitz hugo t1.5 (lpl)
leitz,hugo,135,1.9,prime,,lpl,spherical,,,,,,,,,,,,,,,,,,,,lpl,,,,,,,,135mm leitz hugo t1.9 (lpl)
leitz,noctilux,50,1.0,prime,,lpl,spherical,,,,,,,,,,,,,,,,,,,,noctilux,,,,,,,,50mm leitz hugo t1.0 (noctilux) (lpl)
leitz,thalia,24,3.6,prime,,,spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,24mm leitz thalia t3.6
leitz,thalia,30,2.9,prime,,,spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,30mm leitz thalia t2.9
leitz,thalia,35,2.6,prime,,,spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,35mm leitz thalia t2.6
leitz,thalia,45,2.9,prime,,,spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,45mm leitz thalia t2.9
leitz,thalia,55,2.8,prime,,,spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,55mm leitz thalia t2.8
leitz,thalia,70,2.6,prime,,,spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,70mm leitz thalia t2.6
leitz,thalia,100,2.2,prime,,,spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,100mm leitz thalia t2.2
leitz,thalia,120,2.6,prime,,,spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,120mm leitz thalia t2.6
leitz,thalia,180,3.6,prime,,,spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,180mm leitz thalia t3.6
leitz,zoom,25-75,2.8,zoom,,,spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,25-75mm leitz zoom t2.8
leitz,zoom,55-125,2.8,zoom,,,spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,55-125mm leitz zoom t2.8
leitz,prime,18,1.8,prime,,,spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,18mm leitz prime t1.8
leitz,prime,21,1.8,prime,,,spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,21mm leitz prime t1.8
leitz,prime,25,1.8,prime,,,spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,25mm leitz prime t1.8
leitz,prime,29,1.8,prime,,,spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,29mm leitz prime t1.8
leitz,prime,35,1.8,prime,,,spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,35mm leitz prime t1.8
leitz,prime,40,1.8,prime,,,spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,40mm leitz prime t1.8
leitz,prime,50,1.8,prime,,,spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,50mm leitz prime t1.8
leitz,prime,65,1.8,prime,,,spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,65mm leitz prime t1.8
leitz,prime,75,1.8,prime,,,spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,75mm leitz prime t1.8
leitz,prime,100,1.8,prime,,,spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,100mm leitz prime t1.8
leitz,prime,135,1.8,prime,,,spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,135mm leitz prime t1.8
leitz,prime,180,2.0,prime,,,spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,180mm leitz prime t2.0
lensbaby,lensbaby,,,special,,,spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,lensbaby optic: pinhole/zone plate optic
lensbaby,lensbaby,,,special,,,spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,lensbaby optic: single glass optic
lensbaby,lensbaby,,,special,,,spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,lensbaby optic: double glass optic
lensbaby,lensbaby,,,special,,,spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,lensbaby composer pro optic canon
lensbaby,lensbaby,35,,special,,,spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,lensbaby composer pro - sweet 35
lensbaby,lensbaby,50,,special,,,spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,lensbaby composer pro - sweet 50
lensbaby,lensbaby,80,,special,,,spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,lensbaby composer pro - sweet 80
lensbaby,lensbaby,50,,special,,,spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,lensbaby composer pro - edge 50
lensbaby,lensbaby,80,,special,,,spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,lensbaby composer pro - edge 80
lensbaby,lensbaby,,,special,,,spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,lensbaby composer pro pl
lensbaby,lensbaby,,,special,,,spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,lensbaby optic: fisheye
lensbaby,lensbaby,,,special,,,spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,lensbaby optic: plastic
lensbaby,lensbaby,2,,special,,,spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,lensbaby composer pro 2 pl
lensbaby,lensbaby,35,,special,,ef,spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,lensbaby ef burnside - 35mm
lensbaby,lensbaby,,,special,,,spherical,,,,,,,,,,,,,,,,,,,,uses same lenses as composer pro,,,,,,,,lensbaby control freak (uses same lenses as composer pro)
lensbaby,lensbaby,2,,special,,,spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,lensbaby 2.0
lensbaby,lensbaby,3,,special,,,spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,lensbaby 3gpl
lensbaby,lensbaby,3,,special,,,spherical,,,,,,,,,,,,,,,,,,,,no 1.6 or 0.6 lenses,,,,,,,,lensbaby 3gpl (no 1.6 or 0.6 lenses)
lensbaby,lensbaby,35,,special,,,spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,lensbaby - edge 35
lensbaby,lensbaby,,,special,,,spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,lensbaby muse pl
lensbaby,lensbaby,60,,special,,,spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,lensbaby twist 60
lensworks,neo-ao,85,2,prime,,,anamorphic,,,,,,,,,,,,,,,,,,,,,,,,,,,,85mm neo-ao t2 anamorphic
lindsey,macro,1,,prime,,,spherical,,,,,,,,,,,,,,,,,,,,,macro,,,,,,,lindsey brilliant macro 1 aspheric optic
lindsey,macro,2,,prime,,,spherical,,,,,,,,,,,,,,,,,,,,,macro,,,,,,,lindsey brilliant macro 2 optic
lindsey,macro,3,,prime,,,spherical,,,,,,,,,,,,,,,,,,,,,macro,,,,,,,lindsey brilliant macro 3 optic
lomo,lomo,35,2.5,prime,,,spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,35mm lomo t2.5
lomo,lomo,50,2.4,prime,,,spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,50mm lomo t2.4
lomo,lomo,75,2.5,prime,,,spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,75mm lomo t2.5
lomo,lomo,150,3.6,prime,,,spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,150mm lomo t3.6
lomo,lomo,300,4.7,prime,,,spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,300mm lomo t4.7
lomo,lomo,500,6.9,prime,,,spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,500mm lomo t6.9
lomo,standard speed,150,3.2,prime,,,spherical,,,,,,,,,,,,,,,,,,,,standard speed version,,,,,,,,150mm lomo t3.2 (standard speed version)
lomo,standard speed,200,2.9,prime,,,spherical,,,,,,,,,,,,,,,,,,,,standard speed version,,,,,,,,200mm lomo t2.9 (standard speed version)
lomo,standard speed,300,3.5,prime,,,spherical,,,,,,,,,,,,,,,,,,,,standard speed version,,,,,,,,300mm lomo t3.5 (standard speed version)
lomo,standard speed,22,2.3,prime,,,spherical,,,,,,,,,,,,,,,,,,,,standard speed version,,,,,,,,22mm lomo t2.3 (standard speed version)
lomo,standard speed,28,2.3,prime,,,spherical,,,,,,,,,,,,,,,,,,,,standard speed version,,,,,,,,28mm lomo t2.3 (standard speed version)
lomo,standard speed,35,2.3,prime,,,spherical,,,,,,,,,,,,,,,,,,,,standard speed version,,,,,,,,35mm lomo t2.3 (standard speed version)
lomo,standard speed,50,2.2,prime,,,spherical,,,,,,,,,,,,,,,,,,,,standard speed version,,,,,,,,50mm lomo t2.2 (standard speed version)
lomo,standard speed,75,2.3,prime,,,spherical,,,,,,,,,,,,,,,,,,,,standard speed version,,,,,,,,75mm lomo t2.3 (standard speed version)
lomo,standard speed,100,3,prime,,,spherical,,,,,,,,,,,,,,,,,,,,standard speed version,,,,,,,,100mm lomo t3 (standard speed version)
lomo,standard speed,18,3,prime,,,spherical,,,,,,,,,,,,,,,,,,,,standard speed version,,,,,,,,18mm lomo t3 (standard speed version)
lustrar,swing shift,100,9.2,special,,,spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,100mm lustrar swing shift t9.2
master,macro,100,2.0,prime,,,spherical,,,,,,,,,,,,,,,,,,,,,macro,,,,,,,100mm master macro t2.0
master,master prime,100,1.3,prime,,,spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,100mm master prime t1.3
master,master prime,135,1.3,prime,,,spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,135mm master prime t1.3
master,master prime,150,1.3,prime,,,spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,150mm master prime t1.3
master,master prime,14,1.3,prime,,,spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,14mm master prime t1.3
master,master prime,16,1.3,prime,,,spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,16mm master prime t1.3
master,master prime,18,1.3,prime,,,spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,18mm master prime t1.3
master,master prime,21,1.3,prime,,,spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,21mm master prime t1.3
master,master prime,25,1.3,prime,,,spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,25mm master prime t1.3
master,master prime,27,1.3,prime,,,spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,27mm master prime t1.3
master,master prime,32,1.3,prime,,,spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,32mm master prime t1.3
master,master prime,35,1.3,prime,,,spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,35mm master prime t1.3
master,master prime,40,1.3,prime,,,spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,40mm master prime t1.3
master,master prime,50,1.3,prime,,,spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,50mm master prime t1.3
master,master prime,65,1.3,prime,,,spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,65mm master prime t1.3
master,master prime,75,1.3,prime,,,spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,75mm master prime t1.3
masterbuilt,gm,160,1.8,prime,,lpl,anamorphic,,,,,,,,,,,,,,,,,,,,this is lpl mounted,,,,,,,,160mm masterbuilt anastigmat t1.8 (this is lpl mounted)
masterbuilt,portrait,32,1.4,prime,,,spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,32mm masterbuilt portrait t1.4
masterbuilt,portrait,55,1.4,prime,,,spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,55mm masterbuilt portrait t1.4
masterbuilt,portrait,100,1.4,prime,,,spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,100mm masterbuilt portrait t1.4
masterbuilt,variable zoom,16-32,3.0,zoom,,,spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,16-32mm masterbuilt variable zoom t3.0
masterbuilt,classic/vista m,18,1.4,prime,,,spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,18mm masterbuilt classic/vista m t1.4
masterbuilt,classic/vista m,25,1.4,prime,,,spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,25mm masterbuilt classic/vista m t1.4
masterbuilt,classic/vista m,35,1.4,prime,,,spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,35mm masterbuilt classic/vista m t1.4
masterbuilt,classic/vista m,50,1.4,prime,,,spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,50mm masterbuilt classic/vista m t1.4
masterbuilt,classic/vista m,65,1.4,prime,,,spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,65mm masterbuilt classic/vista m t1.4
masterbuilt,classic/vista m,85,1.4,prime,,,spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,85mm masterbuilt classic/vista m t1.4
masterbuilt,classic/vista m,40,1.4,prime,,,spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,40mm masterbuilt classic/vista mt1.4
masterbuilt,classic/vista m,40,1.5,prime,,,spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,40mm masterbuilt classic/vista mt1.5
masterbuilt,classic/vista m,105,1.4,prime,,,spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,105mm masterbuilt classic/vista m t1.4
masterbuilt,classic/vista m,135,1.4,prime,,,spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,135mm masterbuilt classic/vista m t1.4
masterbuilt,superwide lf,14.5,1.9,prime,,,spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.5mm masterbuilt superwide lf t1.9
masterbuilt,soft flare,18,1.4,prime,,,spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,18mm masterbuilt soft flare t1.4
masterbuilt,soft flare,25,1.4,prime,,,spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,25mm masterbuilt soft flare t1.4
masterbuilt,soft flare,28,1.4,prime,,,spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,28mm masterbuilt soft flare t1.4
