Manufacturer,Series,Focal Length,T-Stop,Prime / Zoom / Special,Format,Mount,Anamorphic / Spherical,Anamorphic Squeeze Factor,Anamorphic Location,Housing,Front Diameter (mm),Close Focus,Length (in),Film Compatibility,Image Circle (mm),Iris Blade Count,Extender,LDS,i/Data,Support Recommended,Support Post Length (mm),Weight (lbs),Manufacture Year,Expander,Heden Motor Size,Size,Notes,Use Case,Look,Bokeh,Flare,Focus Falloff,Breathing,Focus Scale
leitz,elmarit-r,24,,prime,,pl / bayonet,spherical,,,,,,,35mm ok,,,,no,,,,,1970-1990,,,,"mark i, van diemen / vintage",,,,,,,
leitz,elmarit-r,28,2.8,prime,,pl / bayonet,spherical,,,,80,10,2.25,35mm ok,35 clear / 43 with falloff,6,"ibe 1.4x, ibe 2x, ang 1.4x, ang 2x",no,,,,1.1,1970-1990,,,,"mark i, van diemen / vintage",,,,,,,
leitz,elmarit-r,35,,prime,,pl / bayonet,spherical,,,,,,,35mm ok,,,,no,,,,,1970-1990,,,,"mark i, van diemen / vintage",,,,,,,
leitz,elmarit-r,50,1.4,prime,,pl / bayonet,spherical,,,,80,1 4,2.25,35mm ok,41 clear / 43 with falloff,6,"ibe 1.4x, ibe 2x, ang 1.4x, ang 2x, century 2x, optex 2x",no,,,,1.4,1970-1990,,,,"mark i, van diemen / vintage",,,,,,,
leitz,elmarit-r,19,2.9,prime,,pl,spherical,,,,110,9,2.7,35mm ok,43,,,no,,,,2,1970-1990,,,,tls/cinescope,,,,,,,
leitz,elmarit-r,24,2.9,prime,,pl,spherical,,,,110,10,2.7,35mm ok,43,,,no,,,,2,1970-1990,,,,tls/cinescope,,,,,,,
leitz,elmarit-r,28,2.9,prime,,pl,spherical,,,,110,9,2.7,35mm ok,43,,,no,,,,2,1970-1990,,,,tls/cinescope,,,,,,,
leitz,elmarit-r,35,1.5,prime,,pl,spherical,,,,110,1 8,3.2,35mm ok,43,,,no,,,,3.2,1970-1990,,,,tls/cinescope,,,,,,,
leitz,elmarit-r,50,1.5,prime,,pl,spherical,,,,110,1 5,2.7,35mm ok,43,,,no,,,,2.3,1970-1990,,,,tls/cinescope,,,,,,,
leitz,elmarit-r,60,2.9,prime,,pl,spherical,,,,110,11,4.8,35mm ok,43,,,no,,,,3.3,1970-1990,,,,tls/cinescope; macro,,,,,,,
leitz,elmarit-r,80,1.5,prime,,pl,spherical,,,,110,1 10,3.6,35mm ok,43,,,no,,,,3.7,1970-1990,,,,tls/cinescope,,,,,,,
leitz,elmarit-r,100,2.9,prime,,pl,spherical,,,,110,1 5,6,35mm ok,43,,,no,,,,4.4,1970-1990,,,,tls/cinescope; macro,,,,,,,
leitz,elmarit-r,135,2.9,prime,,pl,spherical,,,,110,3 4,4.8,35mm ok,43,,,no,,,,3.4,1970-1990,,,,tls/cinescope,,,,,,,
leitz,summicron,15,2,prime,super 35,pl,spherical,,,,95,1,4.65,35mm ok,39,8,,no,,,,3.6,2017,,,,,,,,,,,
leitz,summicron,18,2,prime,super 35,pl,spherical,,,,95,1,4,35mm ok,38,8,,no,,,,3,2013,duclos 1.7x,,,,,,,,,,
leitz,summicron,21,2,prime,super 35,pl,spherical,,,,95,1,4,35mm ok,38,8,,no,,,,2.85,2014,duclos 1.7x,,,,,,,,,,
leitz,summicron,25,2,prime,super 35,pl,spherical,,,,95,1,4,35mm ok,39,8,,no,,,,3.4,2013,duclos 1.7x,,,,,,,,,,
leitz,summicron,29,2,prime,super 35,pl,spherical,,,,95,1,4,35mm ok,39,8,,no,,,,2.85,2014,duclos 1.7x,,,,,,,,,,
leitz,summicron,35,2,prime,super 35,pl,spherical,,,,95,1 2,4,35mm ok,40 clear / 43 with falloff,8,,no,,,,3,2013,duclos 1.7x,,,,,,,,,,
leitz,summicron,40,2,prime,super 35,pl,spherical,,,,95,1 6,4,35mm ok,39,8,,no,,,,3,2014,duclos 1.7x,,,,,,,,,,
leitz,summicron,50,2,prime,super 35,pl,spherical,,,,95,2,4,35mm ok,41 clear / 43 with falloff,8,,no,,,,3.25,2013,duclos 1.7x,,,,,,,,,,
leitz,summicron,75,2,prime,super 35,pl,spherical,,,,95,3,4,35mm ok,40 clear / 32 with falloff,8,,no,,,,2.75,2013,duclos 1.7x,,,,,,,,,,
leitz,summicron,100,2,prime,super 35,pl,spherical,,,,95,3 4,4,35mm ok,40 clear / 43 with falloff,8,,no,,,,2.75,2013,duclos 1.7x,,,,,,,,,,
leitz,summicron,135,2,prime,super 35,pl,spherical,,,,95,5,4.65,35mm ok,39 clear / 43 with falloff,8,,no,,,,4,2014,duclos 1.7x,,,,,,,,,,
leitz,summilux,16,1.4,prime,super 35,pl,spherical,,,,95,1 2,5.6,35mm ok,33,10,"ibe 1.4x, ibe 2x, ang 1.4x, ang 2x, century 2x, optex 2x",no,,,,3.75,2015,duclos 1.7x,,,,,,,,,,
leitz,summilux,18,1.4,prime,super 35,pl,spherical,,,,95,1 6,5.6,35mm ok,36.5,10,"ibe 1.4x, ibe 2x, ang 1.4x, ang 2x, century 2x, optex 2x",no,,,,3.7,2010,duclos 1.7x,,,,,,,,,,
leitz,summilux,21,1.4,prime,super 35,pl,spherical,,,,95,1 3,5.6,35mm ok,40,11,"ibe 1.4x, ibe 2x, ang 1.4x, ang 2x, century 2x, optex 2x",no,,,,3.5,2010,duclos 1.7x,,,,,,,,,,
leitz,summilux,25,1.4,prime,super 35,pl,spherical,,,,95,1 3,5.6,35mm ok,41,11,"ibe 1.4x, ibe 2x, ang 1.4x, ang 2x, century 2x, optex 2x",no,,,,4,2010,duclos 1.7x,,,,,,,,,,
leitz,summilux,29,1.4,prime,super 35,pl,spherical,,,,95,1 6,5.6,35mm ok,41.5,11,"ibe 1.4x, ibe 2x, ang 1.4x, ang 2x, century 2x, optex 2x",no,,,,3.75,2012,duclos 1.7x,,,,,,,,,,
leitz,summilux,35,1.4,prime,super 35,pl,spherical,,,,95,1 6,5.6,35mm ok,41.5,12,"ibe 1.4x, ibe 2x, ang 1.4x, ang 2x, century 2x, optex 2x",no,,,,3.6,2010,duclos 1.7x,,,,,,,,,,
leitz,summilux,40,1.4,prime,super 35,pl,spherical,,,,95,1 6,5.6,35mm ok,43,11,"ibe 1.4x, ibe 2x, ang 1.4x, ang 2x, century 2x, optex 2x",no,,,,3.6,2010,duclos 1.7x,,,,,,,,,,
leitz,summilux,50,1.4,prime,super 35,pl,spherical,,,,95,2,5.6,35mm ok,43,10,"ibe 1.4x, ibe 2x, ang 1.4x, ang 2x, century 2x, optex 2x",no,,,,4,2010,duclos 1.7x,,,,,,,,,,
leitz,summilux,65,1.4 (2 at cf),prime,super 35,pl,spherical,,,,95,1 6,5.6,35mm ok,43,15,"ibe 1.4x, ibe 2x, ang 1.4x, ang 2x, century 2x, optex 2x",no,,,,3.75,2012,duclos 1.7x,,,macro,,,,,,,
leitz,summilux,75,1.4,prime,super 35,pl,spherical,,,,95,2 6,5.6,35mm ok,43,15,"ibe 1.4x, ibe 2x, ang 1.4x, ang 2x, century 2x, optex 2x",no,,,,3.6,2010,duclos 1.7x,,,,,,,,,,
leitz,summilux,100,1.4,prime,super 35,pl,spherical,,,,95,3 3,5.6,35mm ok,43,15,"ibe 1.4x, ibe 2x, ang 1.4x, ang 2x, century 2x, optex 2x",no,,,,3.5,2010,duclos 1.7x,,,,,,,,,,
leitz,summilux,135,1.4,prime,super 35,pl,spherical,,,,114,4 7,7.6,35mm ok,43,15,"ibe 1.4x, ibe 2x, ang 1.4x, ang 2x, century 2x, optex 2x",no,,,32mm,7.4,2016,,,,,,,,,,,
leitz,elmarit-r,19,3.2,prime,super 35,pl,spherical,,,,110,11,2.8,35mm ok,33 clear / 41 with falloff,6,"ibe 1.4x, ibe 2x, ang 1.4x, ang 2x, century 2x, optex 2x",no,,,,2.2,1970-1990,,,,"mark i, p+s technik /",,,,,,,
leitz,elmarit-r,28,2.8,prime,super 35,pl,spherical,,,,110,17,3,35mm ok,35 clear / 43 with falloff,6,"ibe 1.4x, ibe 2x, ang 1.4x",no,,,,2.2,1970-1990,,,,"mark i, p+s technik /",,,,,,,
leitz,elmarit-r,35,1.6,prime,super 35,pl,spherical,,,,110,20,4.5,35mm ok,40 clear / 43 with falloff,7,"ibe 1.4x, ibe 2x",no,,,,3.4,1970-1990,,,,"mark i, p+s technik /",,,,,,,
leitz,elmarit-r,50,1.4,prime,super 35,pl,spherical,,,,110,19,3.3,35mm ok,40 clear / 43 with falloff,6,"ibe 1.4x, ibe 2x",no,,,,2.6,1970-1990,,,,"mark i, p+s technik /",,,,,,,
leitz,elmarit-r,60,2.8,prime,super 35,pl,spherical,,,,110,,,35mm ok,,,,no,,,,,1970-1990,,,,"mark i, p+s technik /",,,,,,,
leitz,elmarit-r,135,2.8,prime,super 35,pl,spherical,,,,110,,,35mm ok,,,,no,,,,,1970-1990,,,,"mark i, p+s technik /",,,,,,,
leitz,elmarit-r,19,2.8,prime,super 35,pl,spherical,,,,95,11,2.4,35mm ok,33 clear / 38 with falloff,6,"ibe 1.4x, ibe 2x",no,,,,1.6,1970-1990,,,,"mark i, gl optics",,,,,,,
leitz,elmarit-r,28,2.8,prime,super 35,pl,spherical,,,,95,9,2.4,35mm ok,35 clear / 42 with falloff,6,"ibe 1.4x, ibe 2x",no,,,,1.8,1970-1990,,,,"mark i, gl optics",,,,,,,
leitz,elmarit-r,35,1.4,prime,super 35,pl,spherical,,,,95,2,3.3,35mm ok,39 clear / 43 with falloff,7,"ibe 1.4x, ibe 2x",no,,,,3.2,1970-1990,,,,"mark i, gl optics",,,,,,,
leitz,elmarit-r,50,1.4,prime,super 35,pl,spherical,,,,95,1 8,3.3,35mm ok,40 clear / 43 with falloff,6,"ibe 1.4x, ibe 2x",no,,,,2.1,1970-1990,,,,"mark i, gl optics",,,,,,,
leitz,elmarit-r,80,1.4,prime,super 35,pl,spherical,,,,95,2 3,3.3,35mm ok,40 clear / 43 with falloff,9,"ibe 1.4x, ibe 2x, optex 2x",no,,,,3,1970-1990,,,,"mark i, gl optics",,,,,,,
leitz,elmarit-r,100,2.8,prime,super 35,pl,spherical,,,,95,1 6,6.4,35mm ok,40 clear / 43 with falloff,7,"ibe 1.4x, ibe 2x",no,,,,5.8,1970-1990,,,,"mark i, gl optics; macro",,,,,,,
leitz,elmarit-r,135,2.8,prime,super 35,pl,spherical,,,,95,5,4.4,35mm ok,41 clear / 43 with falloff,8,"ibe 1.4x, ibe 2x, ang 1.4x, ang 2x, century 2x, optex 2x",no,,,,4.2,1970-1990,,,,"mark i, gl optics",,,,,,,
leitz,elmarit-r,19,2.8,prime,super 35,pl / bayonet,spherical,,,,80,1,2.25,35mm ok,35 clear / 43 with falloff,6,"ibe 1.4x, ibe 2x, ang 1.4x, ang 2x",no,,,,1.4,1970-1990,,,,"mark i, van diemen / vintage",,,,,,,
leitz,elmarit-r,24,,prime,super 35,pl / bayonet,spherical,,,,,,,35mm ok,,,,no,,,,,1970-1990,,,,"mark i, van diemen / vintage",,,,,,,
leitz,elmarit-r,28,2.8,prime,super 35,pl / bayonet,spherical,,,,80,10,2.25,35mm ok,35 clear / 43 with falloff,6,"ibe 1.4x, ibe 2x, ang 1.4x, ang 2x",no,,,,1.1,1970-1990,,,,"mark i, van diemen / vintage",,,,,,,
leitz,elmarit-r,35,,prime,super 35,pl / bayonet,spherical,,,,,,,35mm ok,,,,no,,,,,1970-1990,,,,"mark i, van diemen / vintage",,,,,,,
leitz,elmarit-r,50,1.4,prime,super 35,pl / bayonet,spherical,,,,80,1 4,2.25,35mm ok,41 clear / 43 with falloff,6,"ibe 1.4x, ibe 2x, ang 1.4x, ang 2x, century 2x, optex 2x",no,,,,1.4,1970-1990,,,,"mark i, van diemen / vintage",,,,,,,
leitz,elmarit-r,19,2.9,prime,super 35,pl,spherical,,,,110,9,2.7,35mm ok,43,,,no,,,,2,1970-1990,,,,tls/cinescope,,,,,,,
leitz,elmarit-r,24,2.9,prime,super 35,pl,spherical,,,,110,10,2.7,35mm ok,43,,,no,,,,2,1970-1990,,,,tls/cinescope,,,,,,,
leitz,elmarit-r,28,2.9,prime,super 35,pl,spherical,,,,110,9,2.7,35mm ok,43,,,no,,,,2,1970-1990,,,,tls/cinescope,,,,,,,
leitz,elmarit-r,35,1.5,prime,super 35,pl,spherical,,,,110,1 8,3.2,35mm ok,43,,,no,,,,3.2,1970-1990,,,,tls/cinescope,,,,,,,
leitz,elmarit-r,50,1.5,prime,super 35,pl,spherical,,,,110,1 5,2.7,35mm ok,43,,,no,,,,2.3,1970-1990,,,,tls/cinescope,,,,,,,
leitz,elmarit-r,60,2.9,prime,super 35,pl,spherical,,,,110,11,4.8,35mm ok,43,,,no,,,,3.3,1970-1990,,,,tls/cinescope; macro,,,,,,,
leitz,elmarit-r,80,1.5,prime,super 35,pl,spherical,,,,110,1 10,3.6,35mm ok,43,,,no,,,,3.7,1970-1990,,,,tls/cinescope,,,,,,,
leitz,elmarit-r,100,2.9,prime,super 35,pl,spherical,,,,110,1 5,6,35mm ok,43,,,no,,,,4.4,1970-1990,,,,tls/cinescope; macro,,,,,,,
leitz,elmarit-r,135,2.9,prime,super 35,pl,spherical,,,,110,3 4,4.8,35mm ok,43,,,no,,,,3.4,1970-1990,,,,tls/cinescope,,,,,,,
laowa,nanomorph lf,32,2.9,prime,full frame,pl,anamorphic,1.5x,middle,,,,,,,,,no,,,,,2024,,,,,,,,,,,
laowa,nanomorph lf,42,2.9,prime,full frame,pl,anamorphic,1.5x,middle,,,,,,,,,no,,,,,2024,,,,,,,,,,,
laowa,nanomorph lf,55,2.9,prime,full frame,pl,anamorphic,1.5x,middle,,,,,,,,,no,,,,,2024,,,,,,,,,,,
laowa,nanomorph lf,85,2.9,prime,full frame,pl,anamorphic,1.5x,middle,,,,,,,,,no,,,,,2024,,,,,,,,,,,
laowa,sword macros,15,2.9,prime,full frame,pl/ef/rf/e/z/l,spherical,,,,100,0 (front element),2.65,,ff,14,,no,,,,1.41,2024,,,,,,,,,,,
laowa,sword macros,25,2.9,prime,full frame,pl/ef/rf/e/z/l,spherical,,,,80,1.18,3.72,,ff,7,,no,,,,1.66,2024,,,,,,,,,,,
laowa,sword macros,35,2.9,prime,full frame,pl/ef/rf/e/z/l,spherical,,,,80,2,3.72,,ff,13,,no,,,,1.65,2024,,,,,,,,,,,
laowa,sword macros,60,2.9,prime,full frame,pl/ef/rf/e/z/l,spherical,,,,80,2.36,4.45,,ff,13,,no,,,,1.62,2024,,,,,,,,,,,
laowa,sword macros,100,2.9,prime,full frame,pl/ef/rf/e/z/l,spherical,,,,80,5.15,5.49,,ff,13,,no,,,,2.1,2024,,,,,,,,,,,
laowa,sword macros,180,4.6,prime,full frame,pl/ef/rf/e/z/l,spherical,,,,80,6.22,4.93,,ff,13,,no,,,,1.61,2024,,,,,,,,,,,
laowa,zero-d,12,2.9,prime,full frame,pl,spherical,,,,100mm / 114mm w/ step up ring,7,3.4,,43.3,7,,no,,,,1.5,,,,,,,,,,,,
laowa,ranger zooms,16-30,2.9,zoom,full frame,pl,spherical,,,,80,13,4.22,,43.2,11,,,no,,,1.75,2024,,,,,,,,,,,
laowa,ranger zooms,28-75,2.9,zoom,full frame,pl,spherical,,,,80,1 7,7,,43.2,11,,,no,,,3.17,2023,,,,accepts 77mm threaded filters,,,,,,,
laowa,ranger zooms,75-180,2.9,zoom,full frame,pl,spherical,,,,80,2 7,7.5,,43.2,11,,,no,,,2.95,2023,,,,accepts 77mm threaded filters,,,,,,,
laowa,proteus anamorphic,28,2,prime,super 35,pl / ef,anamorphic,2x,,,114,1 7,7.25,,33.74,10,,no,,,,5.45,2024,"duclos 1.7x, laowa expander",,,"silver, amber, and blue tunings exist. our consigner set is silver!",,,,,,,
laowa,proteus anamorphic,35,2,prime,super 35,pl / ef,anamorphic,2x,,,114,1.8,7.16,,33.74,10,,no,,,,5.29,2023,"duclos 1.7x, laowa expander",,,"silver, amber, and blue tunings exist. our consigner set is silver!",,,,,,,
laowa,proteus anamorphic,45,2,prime,super 35,pl / ef,anamorphic,2x,,,114,1.8,7.16,,33.74,10,,no,,,,5.29,2023,"duclos 1.7x, laowa expander",,,"silver, amber, and blue tunings exist. our consigner set is silver!",,,,,,,
laowa,proteus anamorphic,60,2,prime,super 35,pl / ef,anamorphic,2x,,,114,2.3,7.79,,33.74,10,,no,,,,5.07,2023,"duclos 1.7x, laowa expander",,,"silver, amber, and blue tunings exist. our consigner set is silver!",,,,,,,
laowa,proteus anamorphic,85,2,prime,super 35,pl / ef,anamorphic,2x,,,114,2.7,9.44,,33.74,10,,no,,,,6.5,2023,"duclos 1.7x, laowa expander",,,"silver, amber, and blue tunings exist. our consigner set is silver!",,,,,,,
laowa,proteus anamorphic,100,2,prime,super 35,pl / ef,anamorphic,2x,,,114,3 3,9,,33.74,10,,no,,,,6.25,2024,"duclos 1.7x, laowa expander",,,"silver, amber, and blue tunings exist. our consigner set is silver!",,,,,,,
laowa,nanomorph 1.5x anamorphic,27,2.8,prime,super 35,pl / ef,anamorphic,1.5x,middle,,80,1 5,2.63,,30.19,13,,no,,,,1.08,2023,,,,"all flare versions, this model of nanomorph is for pl and ef mount cameras only. these have a larger more robust cinema style housing.",,,,,,,
laowa,nanomorph 1.5x anamorphic,35,2.4,prime,super 35,pl / ef,anamorphic,1.5x,middle,,80,1 11,2.95,,30.19,13,,no,,,,1.15,2023,,,,"all flare versions, this model of nanomorph is for pl and ef mount cameras only. these have a larger more robust cinema style housing.",,,,,,,
laowa,nanomorph 1.5x anamorphic,50,2.4,prime,super 35,pl / ef,anamorphic,1.5x,middle,,80,2 3,2.95,,30.19,13,,no,,,,1.21,2023,,,,"all flare versions, this model of nanomorph is for pl and ef mount cameras only. these have a larger more robust cinema style housing.",,,,,,,
laowa,nanomorph 1.5x anamorphic,60,2.9,prime,super 35,pl / ef,anamorphic,1.5x,middle,,80,9.44,,,30.19,,,no,,,,,2024,,,,"all flare versions, this model of nanomorph is for pl and ef mount cameras only. these have a larger more robust cinema style housing.",,,,,,,
laowa,nanomorph 1.5x anamorphic,65,2.4,prime,super 35,pl / ef,anamorphic,1.5x,middle,,80,,,,33.96,,,no,,,,,2023,,,,"all flare versions, this model of nanomorph is for pl and ef mount cameras only. these have a larger more robust cinema style housing.",,,,,,,
laowa,nanomorph 1.5x anamorphic,80,2.4,prime,super 35,pl / ef,anamorphic,1.5x,middle,,80,2 3,4.33,,33.96,13,,no,,,,1.83,2023,,,,"all flare versions, this model of nanomorph is for pl and ef mount cameras only. these have a larger more robust cinema style housing.",,,,,,,
laowa,nanomorph 1.5x anamorphic,27,2.8,prime,super 35,r / e / z,anamorphic,1.5x,middle,,58,1 5,3.38,,30.19,13,,no,,,,0.69,2023,,,,"all flare versions, s35 mirrorless model, this model of nanomorph is for mirrorless cameras only (e.g. canon r, sony e, nikon z mounts). these have a smaller, lighter, more slimmed down design, but are still geared.",,,,,,,
laowa,nanomorph 1.5x anamorphic,35,2.4,prime,super 35,r / e / z,anamorphic,1.5x,middle,,58,1 11,3.38,,30.19,13,,no,,,,0.79,2023,,,,"all flare versions, s35 mirrorless model, this model of nanomorph is for mirrorless cameras only (e.g. canon r, sony e, nikon z mounts). these have a smaller, lighter, more slimmed down design, but are still geared.",,,,,,,
laowa,nanomorph 1.5x anamorphic,50,2.4,prime,super 35,r / e / z,anamorphic,1.5x,middle,,58,2 3,3.78,,30.19,13,,no,,,,0.86,2023,,,,"all flare versions, s35 mirrorless model, this model of nanomorph is for mirrorless cameras only (e.g. canon r, sony e, nikon z mounts). these have a smaller, lighter, more slimmed down design, but are still geared.",,,,,,,
laowa,nanomorph 1.5x anamorphic,65,2.4,prime,super 35,r / e / z,anamorphic,1.5x,middle,,67,2 3,5.20,,33.96,13,,no,,,,1.52,2023,,,,"all flare versions, s35 mirrorless model, this model of nanomorph is for mirrorless cameras only (e.g. canon r, sony e, nikon z mounts). these have a smaller, lighter, more slimmed down design, but are still geared.",,,,,,,
laowa,nanomorph 1.5x anamorphic,80,2.4,prime,super 35,r / e / z,anamorphic,1.5x,middle,,67,2 3,5.55,,33.96,13,,no,,,,1.57,2023,,,,"all flare versions, s35 mirrorless model, this model of nanomorph is for mirrorless cameras only (e.g. canon r, sony e, nikon z mounts). these have a smaller, lighter, more slimmed down design, but are still geared.",,,,,,,
laowa,nanomorph,28-55,2.9,zoom,super 35,pl,anamorphic,1.5x,,,80,1 5,7.5,,s35,8,,no,,,,3.38,2024,,,,,,,,,,,
laowa,nanomorph,50-100,2.9,zoom,super 35,pl,anamorphic,1.5x,,,80,2 6,7.5,,s35,10,,no,,,,3.19,2024,,,,,,,,,,,
kowa,ff primes,19,4,prime,full frame,pl,spherical,,,,110,12,2.5,,43,16,,no,,,,2.25,1960's,,,,tls rehoused,,,,,,,
kowa,ff primes,28,3.6,prime,full frame,pl,spherical,,,,110,9,2.75,,43,16,,no,,,,2.06,1960's,,,,tls rehoused,,,,,,,
kowa,ff primes,35,2.9,prime,full frame,pl,spherical,,,,110,11,2.75,,43,16,,no,,,,2.02,1960's,,,,tls rehoused,,,,,,,
kowa,ff primes,50,1.9,prime,full frame,pl,spherical,,,,110,16,2.75,,43,16,,no,,,,2,1960's,,,,tls rehoused,,,,,,,
kowa,ff primes,85,2.9,prime,full frame,pl,spherical,,,,110,2 3,3.5,,43,16,,no,,,,2.68,1960's,,,,tls rehoused,,,,,,,
kowa,ff primes,100,3.6,prime,full frame,pl,spherical,,,,110,3,3.5,,43,16,,no,,,,2.78,1960's,,,,tls rehoused,,,,,,,
kowa,ff primes,135,3.9,prime,full frame,pl,spherical,,,,110,3 9,4,,43,16,,no,,,,3.12,1960's,,,,tls rehoused,,,,,,,
kowa,cine prominar,15,4,prime,super 35,pl,spherical,,,,90.5,9”,1.4”,35mm ok,22 clear / 24 with falloff,8,,no,,,,0.8,1960's,,,,focus gear is front diameter / no focus end stops,,,,,,,
kowa,cine prominar,20,2.6,prime,super 35,pl,spherical,,,,120,1,4.5,35mm ok,25 clear / 30 with falloff,8,,no,,,,1.8,1960's,,,,,,,,,,,
kowa,cine prominar,25,2.3,prime,super 35,pl,spherical,,,,98,1,5.3,35mm ok,31 clear / 34 with falloff,10,,no,,,,2.4,1960's,,,,,,,,,,,
kowa,cine prominar,32,2.3,prime,super 35,pl,spherical,,,,75,1 6,2.6,35mm ok,30 clear / 38 with falloff,8,,no,,,,1.2,1960's,,,,rotating front (with iris),,,,,,,
kowa,cine prominar,40,2.3,prime,super 35,pl,spherical,,,,75,2 6,2.5,35mm ok,28 clear / 34 with falloff,8,,no,,,,1,1960's,,,,rotating front (with iris),,,,,,,
kowa,cine prominar,50,2.3,prime,super 35,pl,spherical,,,,70,2 6,3 - 3.4,35mm ok,35 clear / 43 with falloff,12,"ibe 1.4x, ibe 2x",no,,,,1,1960's,,,,rotating front (with iris) / telescoping,,,,,,,
kowa,cine prominar,75,2.3,prime,super 35,pl,spherical,,,,70,3,3.5 - 3.75,35mm ok,39 clear / 43 with falloff,12,"ibe 1.4x, ibe 2x",no,,,,1.4,1960's,,,,rotating front (with iris) / telescoping,,,,,,,
kowa,cine prominar,100,2.6,prime,super 35,pl,spherical,,,,70,5,3.8 - 4.2,35mm ok,39 clear / 43 with falloff,12,"ibe 1.4x, ibe 2x",no,,,,1.8,1960's,,,,rotating front (with iris) / telescoping,,,,,,,
kowa,cine prominar,200,2.8,prime,super 35,pl,spherical,,,,,8,,35mm ok,,,,no,,,,3,1960's,,,,,,,,,,,
kowa,cine prominar,15,4,prime,super 35,pl,spherical,,,,125,7,2.2,35mm ok,26,8,,no,,,,1.8,1960's,no,,,tls,,,,,,,
kowa,cine prominar,20,2.6,prime,super 35,pl,spherical,,,,110,10,4.2,35mm ok,37,8,,no,,,,3.2,1960's,no,,,tls,,,,,,,
kowa,cine prominar,25,2.3,prime,super 35,pl,spherical,,,,110,11,5.6,35mm ok,35,10,"ibe 1.4x, ibe 2x",no,,,,4.2,1960's,no,,,tls,,,,,,,
kowa,cine prominar,32,2.3,prime,super 35,pl,spherical,,,,110,10,2.6,35mm ok,32 clear / 38 with falloff,8,,no,,,,2,1960's,no,,,tls,,,,,,,
kowa,cine prominar,40,2.3,prime,super 35,pl,spherical,,,,110,13,2.6,35mm ok,31 clear / 38 with falloff,8,,no,,,,2,1960's,duclos 1.7x,,,tls,,,,,,,
kowa,cine prominar,50,2.3,prime,super 35,pl,spherical,,,,110,19,2.6,35mm ok,35 clear / 43 with falloff,12,"ibe 1.4x, ibe 2x",no,,,,2,1960's,duclos 1.7x,,,tls,,,,,,,
kowa,cine prominar,75,2.3,prime,super 35,pl,spherical,,,,110,2 4,3.4,35mm ok,39 clear / 43 with falloff,12,"ibe 1.4x, ibe 2x",no,,,,2.6,1960's,duclos 1.7x,,,tls,,,,,,,
kowa,cine prominar,100,2.6,prime,super 35,pl,spherical,,,,110,3 3,5.1,35mm ok,40 clear / 43 with falloff,12,"ibe 1.4x, ibe 2x",no,,,,3.8,1960's,duclos 1.7x,,,tls,,,,,,,
kowa,prominar anamorphic,40,2.3,prime,super 35,pl,anamorphic,2x,,,74mm (some adapted to 80mm),3,4,35mm ok,27,8,,no,,,,2.2,,,,,77mm filter thread / vintage,,,,,,,
kowa,prominar anamorphic,50,2.3,prime,super 35,pl,anamorphic,2x,,,74mm (some adapted to 80mm),3,4.3,35mm ok,33,12,"ibe 1.4x, ibe 2x",no,,,,2.2,,,,,77mm filter thread / vintage,,,,,,,
kowa,prominar anamorphic,75,2.8,prime,super 35,pl,anamorphic,2x,,,74mm (some adapted to 80mm),3,5.5,35mm ok,39,12,"ibe 1.4x, ibe 2x",no,,,,2.8,,,,,77mm filter thread / vintage,,,,,,,
kowa,prominar anamorphic,100,3.4,prime,super 35,pl,anamorphic,2x,,,74mm (some adapted to 80mm),5,6.5,35mm ok,40 clear / 43 with falloff,12,"ibe 1.4x, ibe 2x",no,,,,3.2,,,,,77mm filter thread / vintage,,,,,,,
kowa,prominar anamorphic,40,2.3,prime,super 35,pl,anamorphic,2x,,,80,3,3.6,35mm ok,31,8,,no,,,,2.4,,,,,vintage / rehoused by bartley,,,,,,,
kowa,prominar anamorphic,50,2.3,prime,super 35,pl,anamorphic,2x,,,80,3,4,35mm ok,38,12,"ibe 1.4x, ibe 2x",no,,,,2.6,,,,,vintage / rehoused by bartley,,,,,,,
kowa,prominar anamorphic,75,2.8,prime,super 35,pl,anamorphic,2x,,,80,3,5.2,35mm ok,40,12,"ibe 1.4x, ibe 2x",no,,,,3.4,,,,,vintage / rehoused by bartley,,,,,,,
kowa,prominar anamorphic,100,3.4,prime,super 35,pl,anamorphic,2x,,,80,5,6.5,35mm ok,43,12,"ibe 1.4x, ibe 2x, ang 1.4x, ang 2x, century 2x, optex 2x",no,,,,4.2,,,,,vintage / rehoused by bartley,,,,,,,
kowa,prominar anamorphic,32,2.3,prime,super 35,pl,anamorphic,2x,,,130,2 6,6,35mm ok,29,8,,no,,,,5,,,,,vintage / rehoused by clairmont,,,,,,,
kowa,prominar anamorphic,40,2.3,prime,super 35,pl,anamorphic,2x,,,80,3,3.8,35mm ok,30,8,,no,,,,2.4,,,,,vintage / rehoused by clairmont,,,,,,,
kowa,prominar anamorphic,50,2.3,prime,super 35,pl,anamorphic,2x,,,80,3,4.2,35mm ok,35,12,"ibe 1.4x, ibe 2x",no,,,,2.6,,,,,vintage / rehoused by clairmont,,,,,,,
kowa,prominar anamorphic,75,2.8,prime,super 35,pl,anamorphic,2x,,,80,3,5.3,35mm ok,38,12,"ibe 1.4x, ibe 2x",no,,,,3.4,,,,,vintage / rehoused by clairmont,,,,,,,
