Manufacturer,Series,Focal Length,T-Stop,Prime / Zoom / Special,Format,Mount,Anamorphic / Spherical,Anamorphic Squeeze Factor,Anamorphic Location,Housing,Front Diameter (mm),Close Focus,Length (in),Film Compatibility,Image Circle (mm),Iris Blade Count,Extender,LDS,i/Data,Support Recommended,Support Post Length (mm),Weight (lbs),Manufacture Year,Expander,Heden Motor Size,Size,Notes,Use Case,Look,Bokeh,Flare,Focus Falloff,Breathing,Focus Scale
Zeiss,(Uncoated Specs are the same),35mm,1.3,Prime,,PL,Spherical,,,,80mm,"1' 3""","2.4"" - 2.8""",35mm OK,37mm,7,None,No,,,N/A,1.8 lbs,,No,,,Mark II/III / Telescoping,,,,,,,
Zeiss,(Uncoated Specs are the same),50mm,1.3,Prime,,PL,Spherical,,,,80mm,"2' 6""","2.4"" - 2.9""",35mm OK,41mm,7,None,No,,,N/A,1.8 lbs,,No,,,Mark II/III / Telescoping,,,,,,,
Zeiss,(Uncoated Specs are the same),65mm,1.3,Prime,,PL,Spherical,,,,80mm,"2' 6""","2.12"" - 3.12""",35mm OK,42mm,7,"IBE 1.4X, IBE 2X",No,,,N/A,2.2 lbs,,,,,Mark II/III / Telescoping,,,,,,,
Zeiss,(Uncoated Specs are the same),85mm,1.3,Prime,,PL,Spherical,,,,80mm,3',"2.8"" - 3.5""",35mm OK,43mm,7,"IBE 1.4X, IBE 2X, Ang 1.4X, Ang 2X",No,,,N/A,2.2 lbs,,,,,Mark II/III / Telescoping,,,,,,,
Zeiss,Super Speed (T1.4),18mm,1.4,Prime,,PL / B,Spherical,,,,80mm,"10""","3.6""",35mm OK,34mm,9 (triangle),None,No,,,N/A,2.2 lbs,,,,,Mark I,,,,,,,
Zeiss,Mark I Original Housing,25mm,1.4,Prime,,PL / B,Spherical,,,,73mm,"10""","2.4"" - 2.6""",35mm OK,36mm clear / 38mm with falloff,9 (triangle),None,No,,,N/A,1.4 lbs,,,,,Mark I / Telescoping,,,,,,,
Zeiss,Mark I Original Housing,32mm,2.2,Prime,,PL / B,Spherical,,,,51mm,2',"0.9"" - 1""",35mm OK,25mm clear / 32mm with falloff,8,None,No,,,N/A,0.6 lbs,,,,,Mark I / Rotating front / Telescoping,,,,,,,
Zeiss,Mark I Original Housing,35mm,1.4,Prime,,PL / B,Spherical,,,,73mm,"15""","2.4"" - 2.7""",35mm OK,37mm clear / 39mm with falloff,9 (triangle),IBE 1.4X,No,,,N/A,1.2 lbs,,,,,Mark I / Telescoping,,,,,,,
Zeiss,Mark I Original Housing,50mm,1.4,Prime,,PL / B,Spherical,,,,73mm,"2' 6""","2"" - 2.2""",35mm OK,37mm clear / 40mm with falloff,9 (triangle),IBE 1.4X,No,,,N/A,1 lb,,,,,Mark I / Telescoping,,,,,,,
Zeiss,Mark I Original Housing,85mm,1.4,Prime,,PL / B,Spherical,,,,73mm,"3' 6""","2.25"" - 2.6""",35mm OK,41mm clear / 43mm with falloff,9 (triangle),"IBE 1.4X, IBE 2X",No,,,N/A,1.4 lbs,,,,,Mark I / Telescoping,,,,,,,
Zeiss,Super Speed (T1.4),16mm,2.1 (+2/3 at CF),Prime,,PL,Spherical,,,,80mm,"6""","2.2""",35mm OK,24mm clear / 29mm with falloff,6,None,No,,,N/A,2.5 lbs,,No,,,"Macro, Auto exposure compensation",,,,,,,
Zeiss,Super Speed (T1.4),24mm,2.1 (+2/3 at CF),Prime,,PL,Spherical,,,,80mm,"7""","2.12""",35mm OK,30mm clear / 32mm with falloff,6,None,No,,,N/A,1.8 lbs,,No,,,"Macro, Auto exposure compensation",,,,,,,
Zeiss,Super Speed (T1.4),32mm,2.1 (+2/3 at CF),Prime,,PL,Spherical,,,,80mm,"9""","2.12""",35mm OK,31mm,5,None,No,,,N/A,1.6 lbs,,No,,,"Macro, Auto exposure compensation",,,,,,,
Zeiss,Super Speed (T1.4),40mm,2.1 (+2/3 at CF),Prime,,PL,Spherical,,,,80mm,"10""","2.12""",35mm OK,32mm clear / 39mm with falloff,6,None,No,,,N/A,1.6 lbs,,No,,,"Macro, Auto exposure compensation",,,,,,,
Zeiss,Super Speed (T1.4),50mm,3 (5.6 at CF),Prime,,PL,Spherical,,,,80mm,"8""","3.75""",35mm OK,42mm,7,"IBE 1.4X, IBE 2X",No,,,N/A,3 lbs,,No,,,"Macro, Auto exposure compensation",,,,,,,
Zeiss,Super Speed (T1.4),100mm,3 (5.6 at CF),Prime,,PL,Spherical,,,,80mm,"1' 2""","5.6""",35mm OK,40mm clear / 43mm with falloff,9,"IBE 1.4X, IBE 2X",No,,,N/A,3.5 lbs,,Duclos 1.7X,,,"Macro, Auto exposure compensation",,,,,,,
Zeiss,Super Speed (T1.4),200mm,4.3 (8 at CF),Prime,,PL,Spherical,,,,80mm,"1' 11""","8.5""",35mm OK,43mm,8,"IBE 1.4X, IBE 2X",No,,,N/A,4 lbs,,Duclos 1.7X,,,"Macro, Auto exposure compensation",,,,,,,
Zeiss,Compact Prime (CP2),15mm,2.9,Prime,,PL / EF (E / F / MFT),Spherical,,,,114mm,"12""","3.4""",,,14,,No,,,,2 lbs,,,,,,,,,,,,
Zeiss,Compact Prime (CP2),18mm,3.6,Prime,,PL / EF / E / F / MFT,Spherical,,,,114mm,"12""","3.15""",,31mm clear / 38mm with falloff,14,"IBE 1.4X, IBE 2X, Ang 1.4X, Ang 2X, Optex 2X, Century 2X",No,,,N/A,1.6 lbs,,,,,,,,,,,,
Zeiss,Compact Prime (CP2),21mm,2.9,Prime,,PL / EF / E / F / MFT,Spherical,,,,114mm,"10""","3.15""",,34mm clear / 43mm with falloff,14,"IBE 1.4X, IBE 2X, Ang 1.4X, Ang 2X, Optex 2X, Century 2X",No,,,N/A,1.8 lbs,,,,,,,,,,,,
Zeiss,Compact Prime (CP2),25mm,2.9,Prime,,PL / EF / E / F / MFT,Spherical,,,,114mm,"7""","3.15""",,32mm clear / 43mm with falloff,14,"IBE 1.4X, IBE 2X, Ang 1.4X, Ang 2X, Optex 2X",No,,,N/A,1.6 lbs,,,,,,,,,,,,
Zeiss,Compact Prime (CP2),28mm,2.1,Prime,,PL / EF / E / F / MFT,Spherical,,,,114mm,"10""","3.15""",,36mm clear / 43mm with falloff,14,"IBE 1.4X, IBE 2X, Ang 1.4X, Ang 2X, Optex 2X, Century 2X",No,,,N/A,1.8 lbs,,,,,,,,,,,,
Zeiss,Compact Prime (CP2),35mm,2.1,Prime,,PL / EF / E / F / MFT,Spherical,,,,114mm,"12""","3.15""",,37mm clear / 43mm with falloff,14,"IBE 1.4X, IBE 2X, Ang 1.4X, Ang 2X, Optex 2X",No,,,N/A,2.2 lbs,,,,,,,,,,,,
Zeiss,Compact Prime (CP2),50mm,2.1,Prime,,PL / EF / E / F / MFT,Spherical,,,,114mm,"18""","3.15""",,38mm clear / 43mm with falloff,14,"IBE 1.4X, IBE 2X, Ang 1.4X, Ang 2X, Optex 2X, Century 2X",No,,,N/A,1.6 lbs,,,,,,,,,,,,
Zeiss,Compact Prime (CP2),50mm,2.1,Prime,,PL / EF / E / F / MFT,Spherical,,,,134mm,"10""","5.2""",,43mm,14,,No,,,,3 lbs,,,,,Macro,,,,,,,
Zeiss,Compact Prime (CP2),85mm,2.1,Prime,,PL / EF / E / F / MFT,Spherical,,,,114mm,"3' 3""","3.15""",,39mm clear / 43mm with falloff,14,"IBE 1.4X, IBE 2X, Ang 1.4X, Ang 2X, Optex 2X, Century 2X",No,,,N/A,1.8 lbs,,,,,,,,,,,,
Zeiss,Compact Prime (CP2),100mm,2.1,Prime,,PL / EF / E / F / MFT,Spherical,,,,114mm,"2' 6""","5.2""",,41mm clear / 43mm with falloff,14,"IBE 1.4X, IBE 2X, Ang 1.4X, Ang 2X, Optex 2X, Century 2X",No,,,N/A,2.8 lbs,,,,,,,,,,,,
Zeiss,Compact Prime (CP2),135mm,2.1,Prime,,PL / EF / E / F / MFT,Spherical,,,,114mm,"3' 3""","5.86""",,43mm,14,,No,,,,3.5 lbs,,,,,,,,,,,,
Zeiss,Compact Prime (CP3 & CP3 XD),15mm,2.9,Prime,,PL / EF,Spherical,,,,95mm,"12""","3.3""",,43.4mm,14,,XD - Yes,,,N/A,1.9 lbs,2017,N/A,,,,,,,,,,
Zeiss,Compact Prime (CP3 & CP3 XD),18mm,2.9,Prime,,PL / EF,Spherical,,,,95mm,"12""","3.3""",,43.4mm,14,,XD - Yes,,,N/A,1.9 lbs,2017,N/A,,,Keslow's CP3's are XD models (eXtended Data),,,,,,,
Zeiss,Compact Prime (CP3 & CP3 XD),21mm,2.9,Prime,,PL / EF,Spherical,,,,95mm,"10""","3.3""",,43.4mm,14,,XD - Yes,,,N/A,1.8 lbs,2017,N/A,,,Keslow's CP3's are XD models (eXtended Data),,,,,,,
Zeiss,Compact Prime (CP3 & CP3 XD),25mm,2.1,Prime,,PL / EF,Spherical,,,,95mm,"10""","3.3""",,43.4mm,14,,XD - Yes,,,N/A,1.8 lbs,2017,N/A,,,,,,,,,,
Zeiss,Compact Prime (CP3 & CP3 XD),28mm,2.1,Prime,,PL / EF,Spherical,,,,95mm,"10""","3.3""",,43.4mm,14,,XD - Yes,,,N/A,1.9 lbs,2017,N/A,,,,,,,,,,
Zeiss,Compact Prime (CP3 & CP3 XD),35mm,2.1,Prime,,PL / EF,Spherical,,,,95mm,"12""","3.3""",,43.4mm,14,,XD - Yes,,,N/A,1.8 lbs,2017,N/A,,,,,,,,,,
Zeiss,Compact Prime (CP3 & CP3 XD),50mm,2.1,Prime,,PL / EF,Spherical,,,,95mm,"18""","3.3""",,43.4mm,14,,XD - Yes,,,N/A,1.7 lbs,2017,N/A,,,,,,,,,,
Zeiss,Compact Prime (CP3 & CP3 XD),85mm,2.1,Prime,,PL / EF,Spherical,,,,95mm,"3' 3""","3.3""",,43.4mm,14,,XD - Yes,,,N/A,1.9 lbs,2017,N/A,,,,,,,,,,
Zeiss,Compact Prime (CP3 & CP3 XD),100mm,2.1,Prime,,PL / EF,Spherical,,,,95mm,"2' 6""","4.98""",,43.4mm,14,,XD - Yes,,,N/A,2.2 lbs,2017,N/A,,,,,,,,,,
Zeiss,Compact Prime (CP3 & CP3 XD),135mm,2.1,Prime,,PL / EF,Spherical,,,,95mm,"3' 3""","4.98""",,43.4mm,14,,XD - Yes,,,N/A,2.5 lbs,2017,N/A,,,,,,,,,,
Zeiss,Master Prime,12mm,1.3,Prime,Super 35,PL,Spherical,,,,156mm,"16""","7.75""",35mm OK,33mm,9,"IBE 1.4X, IBE 2X",Yes,,,9mm,6.6 lbs,,,,,Rectilinear,,,,,,,
Zeiss,Master Prime,14mm,1.3,Prime,Super 35,PL,Spherical,,,,114mm,"14""","6.75""",35mm OK,34mm,9,"IBE 1.4X, IBE 2X",Yes,,,N/A,5.3 lbs,2007,,,,,,,,,,,
Zeiss,Master Prime,16mm,1.3,Prime,Super 35,PL,Spherical,,,,114mm,"14""","6""",35mm OK,34mm,9,IBE 1.4X,Yes,,,N/A,5 lbs,2005,Duclos 1.7X,,,,,,,,,,
Zeiss,Master Prime,18mm,1.3,Prime,Super 35,PL,Spherical,,,,114mm,"14""","6""",35mm OK,33.5mm,9,"IBE 1.4X, IBE 2X",Yes,,,N/A,5 lbs,2005,,,,,,,,,,,
Zeiss,Master Prime,21mm,1.3,Prime,Super 35,PL,Spherical,,,,114mm,"14""","6.2""",35mm OK,35mm,9,"IBE 1.4X, IBE 2X",Yes,,,N/A,5.3 lbs,2005,Duclos 1.7X,,,,,,,,,,
Zeiss,Master Prime,25mm,1.3,Prime,Super 35,PL,Spherical,,,,114mm,"14""","6""",35mm OK,35mm,9,"IBE 1.4X, IBE 2X",Yes,,,N/A,5.1 lbs,2005,Duclos 1.7X,,,,,,,,,,
Zeiss,Master Prime,27mm,1.3,Prime,Super 35,PL,Spherical,,,,114mm,"14""","6.2""",35mm OK,35mm,9,"IBE 1.4X, IBE 2X",Yes,,,N/A,4.8 lbs,2005,Duclos 1.7X,,,,,,,,,,
Zeiss,Master Prime,32mm,1.3,Prime,Super 35,PL,Spherical,,,,114mm,"14""","6""",35mm OK,36.5mm,9,"IBE 1.4X, IBE 2X",Yes,,,N/A,5.1 lbs,2005,Duclos 1.7X,,,,,,,,,,
Zeiss,Master Prime,35mm,1.3,Prime,Super 35,PL,Spherical,,,,114mm,"14""","6""",35mm OK,40mm,9,"IBE 1.4X, IBE 2X",Yes,,,N/A,4.8 lbs,2005,Duclos 1.7X,,,,,,,,,,
Zeiss,Master Prime,40mm,1.3,Prime,Super 35,PL,Spherical,,,,114mm,"16""","6""",35mm OK,39mm,9,"IBE 1.4X, IBE 2X",Yes,,,N/A,5.1 lbs,2005,Duclos 1.7X,,,,,,,,,,
Zeiss,Master Prime,50mm,1.3,Prime,Super 35,PL,Spherical,,,,114mm,"20""","6""",35mm OK,43mm,9,"IBE 1.4X, IBE 2X",Yes,,,N/A,5.9 lbs,2005,Duclos 1.7X,,,,,,,,,,
Zeiss,Master Prime,65mm,1.3,Prime,Super 35,PL,Spherical,,,,114mm,"2' 3""","6.2""",35mm OK,43mm,9,"IBE 1.4X, IBE 2X, Ang 1.4X, Ang 2X, Century 2X, Optex 2X",Yes,,,N/A,5.7 lbs,2005,Duclos 1.7X,,,,,,,,,,
Zeiss,Master Prime,75mm,1.3,Prime,Super 35,PL,Spherical,,,,114mm,"2' 9""","6""",35mm OK,43mm,9,"IBE 1.4X, IBE 2X, Ang 2X",Yes,,,N/A,6 lbs,2005,Duclos 1.7X,,,,,,,,,,
Zeiss,Master Prime,100mm,1.3,Prime,Super 35,PL,Spherical,,,,114mm,"3' 6""","6""",35mm OK,43mm,9,"IBE 1.4X, IBE 2X, Ang 1.4X, Ang 2X, Optex 2X",Yes,,,N/A,6.2 lbs,2005,,,,,,,,,,,
Zeiss,Master Prime,100mm,2.0 (4.3 at CF),Prime,Super 35,PL,Spherical,,,,114mm,"13.75""","8""",35mm OK,42mm,9,"IBE 1.4X, IBE 2X, Ang 1.4X, Ang 2X, Century 2X, Optex 2X",Yes,,,19.5mm,5.7 lbs,,,,,Macro,,,,,,,
Zeiss,Master Prime,135mm,1.3,Prime,Super 35,PL,Spherical,,,,114mm,"3' 3""","6.75""",35mm OK,43mm,9,IBE 1.4X,Yes,,,N/A,6.2 lbs,2005,,,,,,,,,,,
Zeiss,Master Prime,150mm,1.3,Prime,Super 35,PL,Spherical,,,,134mm,5',"8.25""",35mm OK,43mm,9,"IBE 1.4X, IBE 2X",Yes,,,24mm,9 lbs,2007,,,,,,,,,,,
Zeiss,Master Prime,,,,Super 35,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zeiss,Macro,16mm,2.1 (+2/3 at CF),Prime,Super 35,PL,Spherical,,,,80mm,"6""","2.2""",35mm OK,24mm clear / 29mm with falloff,6,None,No,,,N/A,2.5 lbs,2005,No,,,Auto exposure compensation,,,,,,,
Zeiss,Macro,24mm,2.1 (+2/3 at CF),Prime,Super 35,PL,Spherical,,,,80mm,"7""","2.12""",35mm OK,30mm clear / 32mm with falloff,6,None,No,,,N/A,1.8 lbs,2005,No,,,Auto exposure compensation,,,,,,,
Zeiss,Macro,32mm,2.1 (+2/3 at CF),Prime,Super 35,PL,Spherical,,,,80mm,"9""","2.12""",35mm OK,31mm,5,None,No,,,N/A,1.6 lbs,2005,No,,,Auto exposure compensation,,,,,,,
Zeiss,Macro,40mm,2.1 (+2/3 at CF),Prime,Super 35,PL,Spherical,,,,80mm,"10""","2.12""",35mm OK,32mm clear / 39mm with falloff,6,None,No,,,N/A,1.6 lbs,2005,No,,,Auto exposure compensation,,,,,,,
Zeiss,Macro,50mm,3 (5.6 at CF),Prime,Super 35,PL,Spherical,,,,80mm,"8""","3.75""",35mm OK,42mm,7,"IBE 1.4X, IBE 2X",No,,,N/A,3 lbs,2005,No,,,Auto exposure compensation,,,,,,,
Zeiss,Macro,100mm,3 (5.6 at CF),Prime,Super 35,PL,Spherical,,,,80mm,"1' 2""","5.6""",35mm OK,40mm clear / 43mm with falloff,9,"IBE 1.4X, IBE 2X",No,,,N/A,3.5 lbs,2005,Duclos 1.7X,,,Auto exposure compensation,,,,,,,
Zeiss,Macro,200mm,4.3 (8 at CF),Prime,Super 35,PL,Spherical,,,,80mm,"1' 11""","8.5""",35mm OK,43mm,8,"IBE 1.4X, IBE 2X",No,,,N/A,4 lbs,2005,Duclos 1.7X,,,Auto exposure compensation,,,,,,,
Zeiss,Macro,,,,Super 35,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zeiss,Ultra Prime,8mm (8R),2.8,Prime,Super 35,PL,Spherical,,,,134mm,"1' 3""","5.12""",35mm OK,31mm,9,None,No,,,N/A,3.4 lbs,2005,,,,Rectilinear,,,,,,,
Zeiss,Ultra Prime,10mm,2.1,Prime,Super 35,PL,Spherical,,,,156mm,"1' 3""","5.6""",35mm OK,31mm,6,None,No,,,N/A,6.4 lbs,1998,,,,Rectilinear,,,,,,,
Zeiss,Ultra Prime,12mm,2,Prime,Super 35,PL,Spherical,,,,156mm,1',"5.5""",35mm OK,31mm,9,"IBE 1.4X, IBE 2X",No,,,N/A,4.4 lbs,1998,,,,,,,,,,,
Zeiss,Ultra Prime,14mm,1.9,Prime,Super 35,PL,Spherical,,,,114mm,"9""","4.4""",35mm OK,30mm clear / 31.5mm with falloff,9,None,No,,,N/A,4 lbs,1998,No,,,,,,,,,,
Zeiss,Ultra Prime,16mm,1.9,Prime,Super 35,PL,Spherical,,,,95mm,1',"3.7""",35mm OK,30mm clear / 32mm with falloff,9,None,No,,,N/A,2.6 lbs,1998,No,,,,,,,,,,
Zeiss,Ultra Prime,20mm,1.9,Prime,Super 35,PL,Spherical,,,,95mm,1',"3.6""",35mm OK,33mm clear / 36mm with falloff,9,None,No,,,N/A,2.6 lbs,1998,No,,,,,,,,,,
Zeiss,Ultra Prime,24mm,1.9,Prime,Super 35,PL,Spherical,,,,95mm,1',"3.6""",35mm OK,34mm clear / 38mm with falloff,9,None,No,,,N/A,2.2 lbs,1998,No,,,,,,,,,,
Zeiss,Ultra Prime,28mm,1.9,Prime,Super 35,PL,Spherical,,,,95mm,1',"3.6""",35mm OK,35mm clear / 38mm with falloff,9,None,No,,,N/A,2.2 lbs,1998,No,,,,,,,,,,
Zeiss,Ultra Prime,32mm,1.9,Prime,Super 35,PL,Spherical,,,,95mm,"1' 3""","3.6""",35mm OK,36mm clear / 38mm with falloff,9,None,No,,,N/A,2.4 lbs,1998,No,,,,,,,,,,
Zeiss,Ultra Prime,40mm,1.9,Prime,Super 35,PL,Spherical,,,,95mm,"1' 3""","3.6""",35mm OK,38mm clear / 40mm with falloff,9,None,No,,,N/A,2.2 lbs,1998,Duclos 1.7X,,,,,,,,,,
Zeiss,Ultra Prime,50mm,1.9,Prime,Super 35,PL,Spherical,,,,95mm,2',"3.6""",35mm OK,38mm clear / 40mm with falloff,9,None,No,,,N/A,2.2 lbs,1998,Duclos 1.7X,,,,,,,,,,
Zeiss,Ultra Prime,65mm,1.9,Prime,Super 35,PL,Spherical,,,,95mm,"2' 3""","3.6""",35mm OK,40mm clear / 43mm with falloff,9,"IBE 1.4X, IBE 2X",No,,,N/A,2.4 lbs,1998,Duclos 1.7X,,,,,,,,,,
Zeiss,Ultra Prime,85mm,1.9,Prime,Super 35,PL,Spherical,,,,95mm,3',"3.6""",35mm OK,40mm clear / 43mm with falloff,9,"IBE 1.4X, IBE 2X, Ang 1.4X, Ang 2X, Optex 2X",No,,,N/A,2.6 lbs,1998,Duclos 1.7X,,,,,,,,,,
Zeiss,Ultra Prime,100mm,1.9,Prime,Super 35,PL,Spherical,,,,95mm,"3' 3""","3.6""",35mm OK,38mm clear / 43mm with falloff,10,None,No,,,N/A,2.6 lbs,1998,No,,,,,,,,,,
Zeiss,Ultra Prime,135mm,1.9,Prime,Super 35,PL,Spherical,,,,95mm,5',"4.7""",35mm OK,39mm clear / 43mm with falloff,10,"IBE 1.4X, IBE 2X",No,,,N/A,3.5 lbs,1998,Duclos 1.7X,,,,,,,,,,
Zeiss,Ultra Prime,180mm,1.9,Prime,Super 35,PL,Spherical,,,,114mm,"8' 6""","6.5""",35mm OK,40mm clear / 43mm with falloff,9,"IBE 1.4X, IBE 2X",No,,,N/A,5.7 lbs,1998,Duclos 1.7X,,,,,,,,,,
Zeiss,Ultra Prime LDS,12mm,2,Prime,Super 35,PL,Spherical,,,,156mm,"11.8""","5.5""",35mm OK,,9,,Yes,,,N/A,4.8 lbs,,,,,,,,,,,,
Zeiss,Ultra Prime LDS,14mm,1.9,Prime,Super 35,PL,Spherical,,,,114mm,"9""","4.4""",35mm OK,30mm clear / 31.5mm with falloff,9,None,Yes,,,N/A,4 lbs,,,,,,,,,,,,
Zeiss,Ultra Prime LDS,16mm,1.9,Prime,Super 35,PL,Spherical,,,,104mm,"12""","3.9""",35mm OK,30mm clear / 32mm with falloff,9,None,Yes,,,N/A,3.3 lbs,,,,,,,,,,,,
Zeiss,Ultra Prime LDS,20mm,1.9,Prime,Super 35,PL,Spherical,,,,104mm,"12""","3.9""",35mm OK,33mm clear / 36mm with falloff,9,None,Yes,,,N/A,3.3 lbs,,,,,,,,,,,,
Zeiss,Ultra Prime LDS,24mm,1.9,Prime,Super 35,PL,Spherical,,,,104mm,"11.8""","3.6""",35mm OK,34mm clear / 38mm with falloff,9,None,Yes,,,N/A,2.9 lbs,,,,,,,,,,,,
Zeiss,Ultra Prime LDS,28mm,1.9,Prime,Super 35,PL,Spherical,,,,104mm,"12""","3.9""",35mm OK,35mm clear / 38mm with falloff,9,None,Yes,,,N/A,3.3 lbs,,,,,,,,,,,,
Zeiss,Ultra Prime LDS,32mm,1.9,Prime,Super 35,PL,Spherical,,,,104mm,"15""","3.9""",35mm OK,36mm clear / 38mm with falloff,9,None,Yes,,,N/A,3.1 lbs,,,,,,,,,,,,
Zeiss,Ultra Prime LDS,40mm,1.9,Prime,Super 35,PL,Spherical,,,,104mm,"15""","3.9""",35mm OK,38mm clear / 40mm with falloff,9,None,Yes,,,N/A,3.3 lbs,,,,,,,,,,,,
Zeiss,Ultra Prime LDS,50mm,1.9,Prime,Super 35,PL,Spherical,,,,104mm,2',"3.9""",35mm OK,38mm clear / 40mm with falloff,9,None,Yes,,,N/A,2.6 lbs,,,,,,,,,,,,
Zeiss,Ultra Prime LDS,65mm,1.9,Prime,Super 35,PL,Spherical,,,,104mm,"2' 3""","3.9""",35mm OK,40mm clear / 43mm with falloff,9,"IBE 1.4X, IBE 2X",Yes,,,N/A,3.1 lbs,,,,,,,,,,,,
Zeiss,Ultra Prime LDS,85mm,1.9,Prime,Super 35,PL,Spherical,,,,104mm,3',"3.9""",35mm OK,40mm clear / 43mm with falloff,9,"IBE 1.4X, IBE 2X, Ang 1.4X, Ang 2X, Optex 2X",Yes,,,N/A,3.3 lbs,,,,,,,,,,,,
Zeiss,Ultra Prime LDS,100mm,1.9,Prime,Super 35,PL,Spherical,,,,104mm,"3' 3""","3.9""",35mm OK,38mm clear / 43mm with falloff,10,None,Yes,,,N/A,3.4 lbs,,,,,,,,,,,,
Zeiss,Ultra Prime LDS,135mm,1.9,Prime,Super 35,PL,Spherical,,,,104mm,5',"4.7""",35mm OK,39mm clear / 43mm with falloff,10,"IBE 1.4X, IBE 2X",Yes,,,N/A,4.2 lbs,,,,,,,,,,,,
Zeiss,Ultra Prime LDS,180mm,1.9,Prime,Super 35,PL,Spherical,,,,114mm,"102.4""","6.5""",35mm OK,40mm clear / 43mm with falloff,9,,Yes,,,N/A,6.2 lbs,,,,,,,,,,,,
Zeiss,LWZ.1,15.5-45mm,2.6,Zoom,Super 35,PL,Spherical,,,,114mm,"18""","8.2""",,31.1mm,9,,No,,,N/A,4.4 lbs,,N/A,,,Older film era version of LWZ.2,,,,,,,
Zeiss,LWZ.2,15.5-45mm,2.6,Zoom,Super 35,PL,Spherical,,,,114mm,"18""","8.2""",,31.1mm,9,,No,,,N/A,4.4 lbs,,N/A,,,EF Mount compatible,,,,,,,
Zeiss,Compact Prime (CP3),15mm,2.9,Prime,Full Frame,PL / EF,Spherical,,,,95mm,"12""","3.3""",,43.4mm,14,,Yes,,,N/A,2 lbs,2017,,,,,,,,,,,
Zeiss,Compact Prime (CP3),18mm,2.9,Prime,Full Frame,PL / EF,Spherical,,,,95mm,"12""","3.3""",,43.4mm,14,,Yes,,,N/A,2 lbs,2017,,,,,,,,,,,
Zeiss,Compact Prime (CP3),21mm,2.9,Prime,Full Frame,PL / EF,Spherical,,,,95mm,"10""","3.3""",,43.4mm,14,,Yes,,,N/A,1.8 lbs,2017,,,,,,,,,,,
Zeiss,Compact Prime (CP3),25mm,2.1,Prime,Full Frame,PL / EF,Spherical,,,,95mm,"10""","3.3""",,43.4mm,14,,Yes,,,N/A,1.8 lbs,2017,,,,,,,,,,,
Zeiss,Compact Prime (CP3),28mm,2.1,Prime,Full Frame,PL / EF,Spherical,,,,95mm,"10""","3.3""",,43.4mm,14,,Yes,,,N/A,2 lbs,2017,,,,,,,,,,,
Zeiss,Compact Prime (CP3),35mm,2.1,Prime,Full Frame,PL / EF,Spherical,,,,95mm,"12""","3.3""",,43.4mm,14,,Yes,,,N/A,1.8 lbs,2017,,,,,,,,,,,
Zeiss,Compact Prime (CP3),50mm,2.1,Prime,Full Frame,PL / EF,Spherical,,,,95mm,"18""","3.3""",,43.4mm,14,,Yes,,,N/A,1.7 lbs,2017,,,,,,,,,,,
Zeiss,Compact Prime (CP3),85mm,2.1,Prime,Full Frame,PL / EF,Spherical,,,,95mm,"3' 3""","3.3""",,43.4mm,14,,Yes,,,N/A,2 lbs,2017,,,,,,,,,,,
Zeiss,Compact Prime (CP3),100mm,2.1,Prime,Full Frame,PL / EF,Spherical,,,,95mm,"2' 6""","5""",,43.4mm,14,,Yes,,,N/A,2.2 lbs,2017,,,,,,,,,,,
Zeiss,Compact Prime (CP3),135mm,2.1,Prime,Full Frame,PL / EF,Spherical,,,,95mm,"3' 3""","5""",,43.4mm,14,,Yes,,,N/A,2.5 lbs,2017,,,,,,,,,,,
Zeiss,Nano Prime,18mm,1.5,Prime,Full Frame,RF,Spherical,,,,95mm,"9.8""","4.4""",NO,43.4mm,,,Yes,,,N/A,2.62 lbs,2024,,,,- all lenses only available in RF mount at present. Will be available in additional mounts in the future.,,,,,,,
Zeiss,Nano Prime,24mm,1.5,Prime,Full Frame,RF,Spherical,,,,95mm,"13.8""","3.5""",NO,43.4mm,,,Yes,,,N/A,1.93 lbs,2024,,,,,,,,,,,
Zeiss,Nano Prime,35mm,1.5,Prime,Full Frame,RF,Spherical,,,,95mm,"17.7""","3.5""",NO,43.4mm,,,Yes,,,N/A,1.92 lbs,2024,,,,,,,,,,,
Zeiss,Nano Prime,50mm,1.5,Prime,Full Frame,RF,Spherical,,,,95mm,"19.7""","3.5""",NO,43.4mm,,,Yes,,,N/A,2.04 lbs,2024,,,,,,,,,,,
Zeiss,Nano Prime,75mm,1.5,Prime,Full Frame,RF,Spherical,,,,95mm,"29.5""","4.4""",NO,43.4mm,,,Yes,,,N/A,2.48 lbs,2024,,,,,,,,,,,
Zeiss,Nano Prime,100mm,1.5,Prime,Full Frame,RF,Spherical,,,,95mm,"39.4""","4.4""",NO,43.4mm,,,Yes,,,N/A,2.77 lbs,2024,,,,,,,,,,,
Zeiss,Supreme Prime,15mm,1.8,Prime,Full Frame,PL,Spherical,,,,114mm,"14""","5.9""",,46.3mm,16,,Yes,,,N/A,4.94 lbs,2021 (tentative),,,,,,,,,,,
Zeiss,Supreme Prime,18mm,1.5,Prime,Full Frame,PL,Spherical,,,,114mm,"14""","6.4""",,46.3mm,16,,Yes,,,N/A,5 lbs,2020,,,,,,,,,,,
