Manufacturer,Series,Focal Length,T-Stop,Prime / Zoom / Special,Format,Mount,Anamorphic / Spherical,Anamorphic Squeeze Factor,Anamorphic Location,Housing,Front Diameter (mm),Close Focus,Length (in),Film Compatibility,Image Circle (mm),Iris Blade Count,Extender,LDS,i/Data,Support Recommended,Support Post Length (mm),Weight (lbs),Manufacture Year,Expander,Heden Motor Size,Size,Notes,Use Case,Look,Bokeh,Flare,Focus Falloff,Breathing,Focus Scale,Original ESC Name
Konica,Hexanon,57,T1.3,Prime,,,Spherical,,,Ancient Optics,,,,,,,,,,,,,,,,,,,,,,,,,57mm Konica Hexanon T1.3 - Ancient Optics
Konica,Hexanon,85,T1.9,Prime,,,Spherical,,,Ancient Optics,,,,,,,,,,,,,,,,,,,,,,,,,85mm Konica Hexanon T1.9 - Ancient Optics
Konica,Hexanon,135,T2.5,Prime,,,Spherical,,,Ancient Optics,,,,,,,,,,,,,,,,,,,,,,,,,135mm Konica Hexanon T2.5 - Ancient Optics
Kowa,FF,19,T4.1,Prime,FF,,Spherical,,,Tls,,,,,,,,,,,,,,,,,,,,,,,,,19mm Kowa FF T4.1 - TLS
Kowa,FF,28,T3.6,Prime,FF,,Spherical,,,Tls,,,,,,,,,,,,,,,,,,,,,,,,,28mm Kowa FF T3.6 - TLS
Kowa,FF,35,T2.9,Prime,FF,,Spherical,,,Tls,,,,,,,,,,,,,,,,,,,,,,,,,35mm Kowa FF T2.9 - TLS
Kowa,FF,50,T1.9,Prime,FF,,Spherical,,,Tls,,,,,,,,,,,,,,,,,,,,,,,,,50mm Kowa FF T1.9 - TLS
Kowa,FF,85,T2.9,Prime,FF,,Spherical,,,Tls,,,,,,,,,,,,,,,,,,,,,,,,,85mm Kowa FF T2.9 - TLS
Kowa,FF,100,T3.6,Prime,FF,,Spherical,,,Tls,,,,,,,,,,,,,,,,,,,,,,,,,100mm Kowa FF T3.6 - TLS
Kowa,FF,135,T3.9,Prime,FF,,Spherical,,,Tls,,,,,,,,,,,,,,,,,,,,,,,,,135mm Kowa FF T3.9 - TLS
Kowa,Anamorphic,32,T2.3,Prime,,,Anamorphic,,,CCI,,,,,,,,,,,,,,,,,,,,,,,,,32mm Kowa Anamorphic - CCI T2.3
Kowa,Anamorphic,40,T2.3,Prime,,,Anamorphic,,,CCI,,,,,,,,,,,,,,,,,,,,,,,,,40mm Kowa Anamorphic - CCI T2.3
Kowa,Anamorphic,50,T2.3,Prime,,,Anamorphic,,,CCI,,,,,,,,,,,,,,,,,,,,,,,,,50mm Kowa Anamorphic - CCI T2.3
Kowa,Anamorphic,75,T2.8,Prime,,,Anamorphic,,,CCI,,,,,,,,,,,,,,,,,,,,,,,,,75mm Kowa Anamorphic - CCI T2.8
Kowa,Cine Prominar,15,T4,Prime,,,Spherical,,,Tls,,,,,,,,,,,,,,,,,,,,,,,,,15mm Kowa Cine Prominar T4  TLS
Kowa,Anamorphic,100,T3.4,Prime,,,Anamorphic,,,CCI,,,,,,,,,,,,,,,,,,,,,,,,,100mm Kowa Anamorphic - CCI T3.4
Kowa,Cine Prominar,20,T2.6,Prime,,,Spherical,,,Tls,,,,,,,,,,,,,,,,,,,,,,,,,20mm Kowa Cine Prominar T2.6 TLS
Kowa,Cine Prominar,25,T2.3,Prime,,,Spherical,,,Tls,,,,,,,,,,,,,,,,,,,,,,,,,25mm Kowa Cine Prominar T2.3 TLS
Kowa,Cine Prominar,32,T2.3,Prime,,,Spherical,,,Tls,,,,,,,,,,,,,,,,,,,,,,,,,32mm Kowa Cine Prominar T2.3 TLS
Kowa,Cine Prominar,40,T2.3,Prime,,,Spherical,,,Tls,,,,,,,,,,,,,,,,,,,,,,,,,40mm Kowa Cine Prominar T2.3 TLS
Kowa,Cine Prominar,50,T2.3,Prime,,,Spherical,,,Tls,,,,,,,,,,,,,,,,,,,,,,,,,50mm Kowa Cine Prominar T2.3 TLS
Kowa,Cine Prominar,75,T2.3,Prime,,,Spherical,,,Tls,,,,,,,,,,,,,,,,,,,,,,,,,75mm Kowa Cine Prominar T2.3 TLS
Kowa,Cine Prominar,100,T2.6,Prime,,,Spherical,,,Tls,,,,,,,,,,,,,,,,,,,,,,,,,100mm Kowa Cine Prominar T2.6 TLS
Kowa,Cine Prominar,15,T4.0,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,15mm Kowa Cine Prominar T4.0
Kowa,Anamorphic,40,T2.3,Prime,,,Anamorphic,,,,,,,,,,,,,,,,,,,,,,,,,,,,40mm Kowa Anamorphic T2.3
Kowa,Anamorphic,50,T2.3,Prime,,,Anamorphic,,,,,,,,,,,,,,,,,,,,,,,,,,,,50mm Kowa Anamorphic T2.3
Kowa,Anamorphic,75,T2.8,Prime,,,Anamorphic,,,,,,,,,,,,,,,,,,,,,,,,,,,,75mm Kowa Anamorphic T2.8
Kowa,Anamorphic,100,T3.4,Prime,,,Anamorphic,,,,,,,,,,,,,,,,,,,,,,,,,,,,100mm Kowa Anamorphic T3.4
Laowa,Proteus,45,T2,Prime,,,Anamorphic,,,,,,,,,,,,,,,,,,,,,,,,Silver,,,,45mm Laowa Proteus Anamorphic T2 - Silver Flare
Laowa,Proteus,60,T2,Prime,,,Anamorphic,,,,,,,,,,,,,,,,,,,,,,,,Silver,,,,60mm Laowa Proteus Anamorphic T2 - Silver Flare
Laowa,Proteus,85,T2,Prime,,,Anamorphic,,,,,,,,,,,,,,,,,,,,,,,,Silver,,,,85mm Laowa Proteus Anamorphic T2 - Silver Flare
Laowa,Proteus,100,T2,Prime,,,Anamorphic,,,,,,,,,,,,,,,,,,,,,,,,Silver,,,,100mm Laowa Proteus Anamorphic T2 - Silver Flare
Laowa,Nanomorph,28-55,T2.9,Zoom,,,Anamorphic,1.5x,,,,,,,,,,,,,,,,,,,,,,,Silver,,,,28-55mm Laowa Nanomorph 1.5x Anamorphic Zoom T2.9 - Silver Flare
Laowa,Nanomorph,50-100,T2.9,Zoom,,,Anamorphic,1.5x,,,,,,,,,,,,,,,,,,,,,,,Silver,,,,50-100mm Laowa Nanomorph 1.5x Anamorphic Zoom T2.9 - Silver Flare
Laowa,Pro2Be,24,,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,Macro,,,,,,,Laowa 24mm 2x Macro Pro2be
Laowa,Proteus,28,T2,Prime,,,Anamorphic,,,,,,,,,,,,,,,,,,,,Silver,,,,,,,,28mm Laowa Proteus Anamorphic T2 - (Silver)
Laowa,Proteus,35,T2,Prime,,,Anamorphic,,,,,,,,,,,,,,,,,,,,Silver,,,,,,,,35mm Laowa Proteus Anamorphic T2 - (Silver)
Laowa,Proteus,28,T2,Prime,,,Anamorphic,,,,,,,,,,,,,,,,,,,,Silver Module,,,,,,,,28mm Laowa Proteus Anamorphic T2 - (Silver Module)
Laowa,Proteus,35,T2,Prime,,,Anamorphic,,,,,,,,,,,,,,,,,,,,Silver Module,,,,,,,,35mm Laowa Proteus Anamorphic T2 - (Silver Module)
Laowa,Proteus,45,T2,Prime,,,Anamorphic,,,,,,,,,,,,,,,,,,,,Silver Module,,,,,,,,45mm Laowa Proteus Anamorphic T2 - (Silver Module)
Laowa,Proteus,60,T2,Prime,,,Anamorphic,,,,,,,,,,,,,,,,,,,,Silver Module,,,,,,,,60mm Laowa Proteus Anamorphic T2 - (Silver Module)
Laowa,Proteus,85,T2,Prime,,,Anamorphic,,,,,,,,,,,,,,,,,,,,Silver Module,,,,,,,,85mm Laowa Proteus Anamorphic T2 - (Silver Module)
Laowa,Proteus,100,T2,Prime,,,Anamorphic,,,,,,,,,,,,,,,,,,,,Silver Module,,,,,,,,100mm Laowa Proteus Anamorphic T2 - (Silver Module)
Laowa,Nanomorph,27,,Prime,S35,,Spherical,,,,,,,,,,,,,,,,,,,,Silver,,,,,,,,27mm Laowa Nanomorph 1.5xS35  (Silver)
Laowa,Nanomorph,35,,Prime,S35,,Spherical,,,,,,,,,,,,,,,,,,,,Silver,,,,,,,,35mm Laowa Nanomorph 1.5xS35  (Silver)
Laowa,Nanomorph,50,,Prime,S35,,Spherical,,,,,,,,,,,,,,,,,,,,Silver,,,,,,,,50mm Laowa Nanomorph 1.5xS35  (Silver)
Laowa,Nanomorph,65,,Prime,S35,,Spherical,,,,,,,,,,,,,,,,,,,,Silver,,,,,,,,65mm Laowa Nanomorph 1.5xS35  (Silver)
Laowa,Pro2Be,24,,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,DIRECT VIEW ONLY,Macro,,,,,,,Laowa 24mm 2x Macro Pro2be (DIRECT VIEW ONLY)
Laowa,Ranger,28-75,T2.9,Zoom,FF,EF,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,28-75mm Laowa FF Ranger T2.9 Zoom Lens (EF)
Laowa,Ranger,28-75,T2.9,Zoom,FF,PL,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,28-75mm Laowa FF Ranger T2.9 Zoom Lens (PL)
Laowa,Ranger,75-180,T2.9,Zoom,FF,PL,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,75-180mm Laowa FF Ranger T2.9 Zoom Lens (PL)
Laowa,Nanomorph,35,,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,Silver,,,,,,,,35mm Laowa Nanomorph (Silver)
Laowa,Nanomorph,50,,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,Silver,,,,,,,,50mm Laowa Nanomorph (Silver)
Laowa,Nanomorph,65,,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,Silver,,,,,,,,65mm Laowa Nanomorph (Silver)
Laowa,Nanomorph,80,,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,Silver,,,,,,,,80mm Laowa Nanomorph (Silver)
Laowa,Proteus,28,T2,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,Blue,,,,,,,,28mm Laowa Proteus T2 (Blue)
Laowa,Proteus,35,T2,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,Blue,,,,,,,,35mm Laowa Proteus T2 (Blue)
Laowa,Proteus,45,T2,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,Blue,,,,,,,,45mm Laowa Proteus T2 (Blue)
Laowa,Proteus,60,T2,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,Blue,,,,,,,,60mm Laowa Proteus T2 (Blue)
Laowa,Proteus,85,T2,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,Blue,,,,,,,,85mm Laowa Proteus T2 (Blue)
Laowa,Proteus,28,T2,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,Amber,,,,,,,,28mm Laowa Proteus T2 (Amber)
Laowa,Proteus,35,T2,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,Amber,,,,,,,,35mm Laowa Proteus T2 (Amber)
Laowa,Proteus,45,T2,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,Amber,,,,,,,,45mm Laowa Proteus T2 (Amber)
Laowa,Proteus,60,T2,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,Amber,,,,,,,,60mm Laowa Proteus T2 (Amber)
Laowa,Proteus,85,T2,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,Amber,,,,,,,,85mm Laowa Proteus T2 (Amber)
Laowa,Proteus,100,T2,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,Blue,,,,,,,,100mm Laowa Proteus T2 (Blue)
Laowa,Proteus,100,T2,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,Amber,,,,,,,,100mm Laowa Proteus T2 (Amber)
Laowa,Proteus,28,T2,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,Blue Module,,,,,,,,28mm Laowa Proteus T2 (Blue Module)
Laowa,Proteus,35,T2,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,Blue Module,,,,,,,,35mm Laowa Proteus T2 (Blue Module)
Laowa,Proteus,45,T2,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,Blue Module,,,,,,,,45mm Laowa Proteus T2 (Blue Module)
Laowa,Proteus,60,T2,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,Blue Module,,,,,,,,60mm Laowa Proteus T2 (Blue Module)
Laowa,Proteus,85,T2,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,Blue Module,,,,,,,,85mm Laowa Proteus T2 (Blue Module)
Laowa,Proteus,35,T2,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,Amber Module,,,,,,,,35mm Laowa Proteus T2 (Amber Module)
Laowa,Proteus,45,T2,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,Amber Module,,,,,,,,45mm Laowa Proteus T2 (Amber Module)
Laowa,Proteus,60,T2,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,Amber Module,,,,,,,,60mm Laowa Proteus T2 (Amber Module)
Laowa,Proteus,85,T2,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,Amber Module,,,,,,,,85mm Laowa Proteus T2 (Amber Module)
Laowa,Proteus,100,T2,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,Blue Module,,,,,,,,100mm Laowa Proteus T2 (Blue Module)
Laowa,Probe,24,T14,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,Laowa Probe - 24mm T14
Laowa,Zero-D,12,T2.9,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,12mm Laowa Zero-D T2.9
Leica,R,60,T3,Prime,,,Spherical,,,Zero Optik,,,,,,,,,,,,,,,,,,Macro,,,,,,,60mm Leica R MACRO T3 - Zero Optik
Leica,R,100,T3,Prime,,,Spherical,,,Zero Optik,,,,,,,,,,,,,,,,,,Macro,,,,,,,100mm Leica R MACRO T3 - Zero Optik
Leica,R,19,T2.9,Prime,,,Spherical,,,Tls,,,,,,,,,,,,,,,,,,,,,,,,,19mm Leica R T2.9 - TLS/Cinescope
Leica,R,24,T2.9,Prime,,,Spherical,,,Tls,,,,,,,,,,,,,,,,,,,,,,,,,24mm Leica R T2.9 - TLS/Cinescope
Leica,R,35,T1.5,Prime,,,Spherical,,,Tls,,,,,,,,,,,,,,,,,,,,,,,,,35mm Leica R T1.5 - TLS/Cinescope
Leica,R,50,T1.5,Prime,,,Spherical,,,Tls,,,,,,,,,,,,,,,,,,,,,,,,,50mm Leica R T1.5 - TLS/Cinescope
Leica,R,80,T1.5,Prime,,,Spherical,,,Tls,,,,,,,,,,,,,,,,,,,,,,,,,80mm Leica R T1.5 - TLS/Cinescope
Leica,R,135,T2.9,Prime,,,Spherical,,,Tls,,,,,,,,,,,,,,,,,,,,,,,,,135mm Leica R T2.9 - TLS/Cinescope
Leica,R,19,T3,Prime,,,Spherical,,,Zero Optik,,,,,,,,,,,,,,,,,,,,,,,,,19mm Leica R T3 - Zero Optik
Leica,R,24,T3,Prime,,,Spherical,,,Zero Optik,,,,,,,,,,,,,,,,,,,,,,,,,24mm Leica R T3 - Zero Optik
Leica,Macro,60,T2.9,Prime,,,Spherical,,,Tls,,,,,,,,,,,,,,,,,,Macro,,,,,,,60mm Leica R Macro T2.9 - TLS/Cinescope
Leica,R,135,T3,Prime,,,Spherical,,,Zero Optik,,,,,,,,,,,,,,,,,,,,,,,,,135mm Leica R T3 - Zero Optik
Leica,R,35,T1.6,Prime,,,Spherical,,,Zero Optik,,,,,,,,,,,,,,,,,,,,,,,,,35mm Leica R T1.6 - Zero Optik
Leica,R,50,T1.5,Prime,,,Spherical,,,Zero Optik,,,,,,,,,,,,,,,,,,,,,,,,,50mm Leica R T1.5 - Zero Optik
Leica,R,80,T1.6,Prime,,,Spherical,,,Zero Optik,,,,,,,,,,,,,,,,,,,,,,,,,80mm Leica R T1.6 - Zero Optik
Leica,R,90,T2.1,Prime,,,Spherical,,,Zero Optik,,,,,,,,,,,,,,,,,,,,,,,,,90mm Leica R T2.1 - Zero Optik
Leica,Elmarit-R,24,T2.9,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,24mm  Leica R Elmarit T2.9
Leica,Elmarit-R,28,T2.9,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,28mm LEICA R ELMARIT T2.9
Leica,R,15,T3.5,Prime,,,Spherical,,,Gl Optics,,,,,,,,,,,,,,,,,,,,,,,,,15mm Leica R T3.5 - GL Optics
Leica,R,35,T1.4,Prime,,,Spherical,,,Gl Optics,,,,,,,,,,,,,,,,,,,,,,,,,35mm Leica R T1.4 - GL Optics
Leica,Noctilux,50,T0.95,Prime,,,Spherical,,,Tls,,,,,,,,,,,,,,,,,,,,,,,,,50mm Leica Noctilux T0.95 - TLS/Cinescope
Leica,R,135,T2.9,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,135mm Leica R Elmarit T2.9
Leica,Front Module - Short,,,Special,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,Leica Telephoto Front Module - Short
Leica,Rear Module - Medium,,,Special,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,Leica Telephoto Rear Module - Medium
Leica,Macro,100,T2.9,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,Macro,,,,,,,100mm LEICA R ELMARIT MACRO T2.9
Leica,R,180,T2.0,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,180mm Leica-R T2.0 - Dalsa
Leica,R,200,T2.0,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,200mm Leica-R T2.0 - Dalsa
Leica,T-Rex,8-18,,Zoom,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,8-18mm Leica - T-Rex
Leica,T-Rex,17-36,,Zoom,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,17-36mm Leica - T-Rex
Leica,T-Rex,20-44,,Zoom,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,20-44mm Leica - T-Rex
Leica,T-Rex,32-70,,Zoom,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,32-70mm Leica - T-Rex
Leica,T-Rex,5.5-20,,Zoom,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.5-20mm Leica - T-Rex
Leica,T-Rex,55-112,,Zoom,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,55-112mm Leica - T-Rex
Leica,Telephoto Front Module - Long,,,Special,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,Leica Telephoto Front Module - Long
Leica,Telephoto Rear Module - Long,,,Special,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,Leica Telephoto Rear Module - Long
Leica,Telephoto Rear Module - Short,,,Special,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,Leica Telephoto Rear Module - Short
Leica,Elmarit-R,19,T2.8,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,19mm Leica Elmarit-R T2.8
Leica,Cine,180,T2,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,180mm Leica Cine T2
Leitz,Summilux,65,T1.4,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,Macro,,,,,,,65mm Leitz Summilux-C MACRO T1.4
Leitz,Macro,66,T2.1,Prime,,LPL,Spherical,,,,,,,,,,,,,,,,,,,,LPL,Macro,,,,,,,66mm Leitz Hugo Macro T2.1 (LPL)
Leitz,Summilux,80,T1.6,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,80mm Leitz Summilux-R T1.6 P+S
Leitz,Summilux,21,T1.4,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,21mm Leitz M 0.8 Summilux T1.4
Leitz,Summilux,24,T1.4,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,24mm Leitz M 0.8 Summilux T1.4
Leitz,Summilux,28,T1.4,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,28mm Leitz M 0.8 Summilux T1.4
Leitz,Summilux,35,T1.4,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,35mm Leitz M 0.8 Summilux T1.4
Leitz,Noctilux,50,T0.95,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,50mm Leitz M 0.8 Noctilux T0.95
Leitz,Summicron,75,T2.0,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,75mm Leitz M 0.8 Summicron T2.0
Leitz,Summicron,90,T2.0,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,90mm Leitz M 0.8 Summicron T2.0
Leitz,Summicron,15,T2,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,15mm Leitz Summicron-C T2
Leitz,Summicron,18,T2,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,18mm Leitz Summicron-C T2
Leitz,Summicron,21,T2,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,21mm Leitz Summicron-C T2
Leitz,Summicron,25,T2,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,25mm Leitz Summicron-C T2
Leitz,Summicron,29,T2,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,29mm Leitz Summicron-C T2
Leitz,Summicron,35,T2,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,35mm Leitz Summicron-C T2
Leitz,Summicron,40,T2,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,40mm Leitz Summicron-C T2
Leitz,Summicron,50,T2,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,50mm Leitz Summicron-C T2
Leitz,Summicron,75,T2,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,75mm Leitz Summicron-C T2
Leitz,Summicron,100,T2,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,100mm Leitz Summicron-C T2
Leitz,Summicron,135,T2,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,135mm Leitz Summicron-C T2
Leitz,Summilux,35,T1.4,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,35mm Leitz Summilux-R T1.4
Leitz,Summilux,50,T1.4,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,50mm Leitz Summilux-R T1.4
Leitz,Summilux,16,T1.4,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,16mm Leitz Summilux-C T1.4
Leitz,Summilux,18,T1.4,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,18mm Leitz Summilux-C T1.4
Leitz,Summilux,21,T1.4,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,21mm Leitz Summilux-C T1.4
Leitz,Summilux,25,T1.4,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,25mm Leitz Summilux-C T1.4
Leitz,Summilux,29,T1.4,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,29mm Leitz Summilux-C T1.4
Leitz,Summilux,35,T1.4,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,35mm Leitz Summilux-C T1.4
Leitz,Summilux,40,T1.4,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,40mm Leitz Summilux-C T1.4
Leitz,Summilux,50,T1.4,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,50mm Leitz Summilux-C T1.4
Leitz,Summilux,75,T1.4,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,75mm Leitz Summilux-C T1.4
Leitz,Summicron,90,T2.1,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,90mm Leitz R SUMMICRON T2.1
Leitz,Summilux,100,T1.4,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,100mm Leitz Summilux-C T1.4
Leitz,Summilux,135,T1.4,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,135mm Leitz Summilux-C T1.4
Leitz,Thalia,90,T2.2,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,This is Specialty Lens,,,,,,,,90mm Leitz Thalia - T T2.2 (This is Specialty Lens)
Leitz,Hugo,18,T1.5,Prime,,LPL,Spherical,,,,,,,,,,,,,,,,,,,,LPL,,,,,,,,18mm Leitz Hugo T1.5 (LPL)
Leitz,Hugo,21,T1.5,Prime,,LPL,Spherical,,,,,,,,,,,,,,,,,,,,LPL,,,,,,,,21mm Leitz Hugo T1.5 (LPL)
Leitz,Hugo,24,T1.5,Prime,,LPL,Spherical,,,,,,,,,,,,,,,,,,,,LPL,,,,,,,,24mm Leitz Hugo T1.5 (LPL)
Leitz,Hugo,28,T1.5,Prime,,LPL,Spherical,,,,,,,,,,,,,,,,,,,,LPL,,,,,,,,28mm Leitz Hugo T1.5 (LPL)
Leitz,Hugo,35,T1.5,Prime,,LPL,Spherical,,,,,,,,,,,,,,,,,,,,LPL,,,,,,,,35mm Leitz Hugo T1.5 (LPL)
Leitz,Hugo,50,T1.5,Prime,,LPL,Spherical,,,,,,,,,,,,,,,,,,,,LPL,,,,,,,,50mm Leitz Hugo T1.5 (LPL)
Leitz,Hugo,75,T1.5,Prime,,LPL,Spherical,,,,,,,,,,,,,,,,,,,,LPL,,,,,,,,75mm Leitz Hugo T1.5 (LPL)
Leitz,Hugo,90,T1.5,Prime,,LPL,Spherical,,,,,,,,,,,,,,,,,,,,LPL,,,,,,,,90mm Leitz Hugo T1.5 (LPL)
Leitz,Hugo,135,T1.9,Prime,,LPL,Spherical,,,,,,,,,,,,,,,,,,,,LPL,,,,,,,,135mm Leitz Hugo T1.9 (LPL)
Leitz,Noctilux,50,T1.0,Prime,,LPL,Spherical,,,,,,,,,,,,,,,,,,,,Noctilux,,,,,,,,50mm Leitz Hugo T1.0 (Noctilux) (LPL)
Leitz,Thalia,24,T3.6,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,24mm Leitz Thalia T3.6
Leitz,Thalia,30,T2.9,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,30mm Leitz Thalia T2.9
Leitz,Thalia,35,T2.6,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,35mm Leitz Thalia T2.6
Leitz,Thalia,45,T2.9,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,45mm Leitz Thalia T2.9
Leitz,Thalia,55,T2.8,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,55mm Leitz Thalia T2.8
Leitz,Thalia,70,T2.6,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,70mm Leitz Thalia T2.6
Leitz,Thalia,100,T2.2,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,100mm Leitz Thalia T2.2
Leitz,Thalia,120,T2.6,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,120mm Leitz Thalia T2.6
Leitz,Thalia,180,T3.6,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,180mm Leitz Thalia T3.6
Leitz,Zoom,25-75,T2.8,Zoom,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,25-75mm Leitz Zoom T2.8
Leitz,Zoom,55-125,T2.8,Zoom,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,55-125mm Leitz Zoom T2.8
Leitz,Prime,18,T1.8,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,18mm Leitz Prime T1.8
Leitz,Prime,21,T1.8,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,21mm Leitz Prime T1.8
